stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,1.9254797191180097,69,2.321848583854589,87,2.318187155612296,50,2.0257012629618,69
ank_0_16,1.7794117572928982,77,1.023401381904879,70,0.5751384640461156,131,0.7210150092702595,85,0.6146886441253285,137
ank_0_30,3.446224904304089,34,3.503956930704864,23,2.6831343949238673,29,3.8282722169230703,30,2.7659091022624462,31
ank_0_41,2.1414429988142,32,1.1364009006633262,48,1.2186532679804158,47,0.8689510050110076,38,0.7219759975225395,53
ank_10_1,1.4076327083073523,74,1.4922906707681562,91,0.5312738191377617,124,1.121519679408868,95,0.6550537411909033,144
ank_11_14,1.8192047515453464,53,1.8513550799191019,73,0.7183501182290013,108,1.4099016935373607,56,0.7932355967209257,79
ank_12_21,3.6687100519133344,55,4.319667356658885,36,3.394318641813788,42,3.637655009066704,54,3.0022515168617123,59
ank_12_28,4.148737253943167,29,3.140581047792696,34,2.875082716974784,29,4.349365269676166,34,2.7162596940806516,48
ank_12_35,1.8827222694319123,56,0.48471989533622994,120,0.37749179241151454,233,0.6755088386970943,118,0.4242087460672022,239
ank_13_12,1.8296589099999625,83,1.4248591571984828,76,0.7957265518913561,134,1.575595474208434,117,0.8233559764890792,150
ank_13_17,2.40932319308119,48,2.75058640620838,39,0.7180452147353782,52,1.6309121302563736,41,1.1168208651536566,87
ank_13_21,2.361124845412062,56,4.257149460957397,39,2.0282134791508186,54,3.746103284674592,61,2.8271020111102017,58
ank_13_29,2.4747231628745565,44,3.0181308088367493,55,1.0689608626505358,60,3.034316157299758,48,1.1330588022623538,71
ank_13_34,2.6576811136475333,21,4.067822682021616,21,3.640934832894865,40,4.171931676739474,28,2.778038133598522,45
ank_13_6,1.8831103007537435,72,1.185630941361138,103,0.6068923588657005,186,0.8259995282621997,102,0.5217719948222392,175
ank_14_33,3.023045039824054,24,0.4636363287237139,38,0.8617510376887493,59,1.7516633269713104,33,0.7988219886120373,51
ank_14_9,2.641791696683742,60,1.3070098436551645,61,0.8255166828588669,86,2.341576613427203,77,1.1875696066907626,83
