stem,silent_frac,ref_edge,pretrained,C1,C2,C4,C5
ank_0_10,0.8282740843336411,0.6075434888635994,1.2495125960472495,1.2017278947972017,0.08368056882908367,1.2836882143812836,1.3606406972743608
ank_0_16,0.6485072329947676,0.8831276696725202,0.8781741233373639,0.8483138519414214,0.2433830444713153,0.9109230149133414,0.942664248286981
ank_0_30,0.9586218836565097,0.84460096723055,0.8927035567487942,0.9749578274608568,0.13262372591413435,1.0242581196987337,1.0579723918363468
ank_0_41,0.9380001538935057,0.837370029326716,1.1071244887462959,0.9803825524723863,0.4046190394553158,0.970586074306287,1.009355636648625
ank_10_1,0.7575600184672207,0.5788070389274015,1.2177327366850927,1.3290778274984647,0.11059928051241555,1.2312889356848293,1.3841800473808898
ank_11_14,0.7892236072637735,0.5514904818777878,1.4364006010784052,1.2079024131530098,0.12750817643419074,1.3898170246618933,1.5524175727039689
ank_12_21,0.9719721452754694,0.6283373245987294,1.0621141489227668,1.2810255764142624,0.08195791860904623,1.3544790223006173,1.4271765150560667
ank_12_28,0.9538896583564174,0.7784701635509307,0.956867519817626,1.0961867260763691,0.10636754572301954,1.1512356872700897,1.1495518366923994
ank_12_35,0.8380847953216374,0.8732297381045286,1.0075176111870465,0.9827568079066344,0.507990747555462,1.0287561770581433,1.0582483440227106
ank_13_12,0.7532702369959988,0.5598600541396395,0.7376271495689458,1.1110705651598776,0.10509510559686173,1.2406604935455912,1.1646672444464716
ank_13_17,0.9257848568790397,0.788534264223081,0.9273762154470474,1.0266673693641466,0.14169016311365254,1.0733616169069014,1.140161796094759
ank_13_21,0.9445791012619268,0.5831619249333034,1.2819277108433735,1.4710668762004542,0.07127640998777719,1.458040859088528,1.5520516850008732
ank_13_29,0.9066251154201292,0.8806492679821769,0.8898205035537887,0.875388507408746,0.17554511504637996,0.9313335742681605,0.9895434285025901
ank_13_34,0.9328062480763312,0.7945598152234435,1.001453450647564,0.8912507461911806,0.03566144981702095,1.0080458875133016,1.1166394144670249
ank_13_6,0.6938288704216682,0.5818731285349895,0.9796540715681135,1.1909277171582409,0.14318387573259636,1.2720255396197646,1.258541001572402
ank_14_33,0.9412511542012927,0.6874923359901901,1.3232557448200004,1.2523856238294835,0.5242724218912571,1.2065459734237045,1.284610125152353
ank_14_9,0.7510195444752231,0.7802822673599549,1.0588582871023866,1.0436595213866002,0.2735121294685356,1.0849883465187278,1.0978564159800415
ank_15_22,0.9064712219144352,0.6872373838122321,1.1970108695652173,1.0605545948616601,0.2462018280632411,1.1503211462450593,1.270720108695652
ank_15_41,0.9984033548784241,0.7820273212462188,0.9989652113925298,1.1613038336454125,0.1751010150783483,1.1570661279195822,1.1662560362668768
ank_15_6,0.7161819021237303,0.6905989793177545,1.079615728676442,0.9178172766520166,0.20337598693166348,0.9653844657928513,1.1609038932752518
ank_16_36,0.9506001846722069,0.6942488262910798,0.9913137260617367,1.2487538986212727,0.07514501413705658,1.2881919141866092,1.3336053866557847
ank_16_9,0.8563211757463836,0.8605413905425138,0.8945623515284413,0.9672383637455295,0.3642154175477067,0.9558305270577179,0.9992690630955178
ank_17_17,0.9187249923053247,0.6143554094516217,1.2190450223237108,1.0431478136396168,0.0688115606148393,1.0210967588016768,1.3898980948161275
ank_17_19,0.8120960295475531,0.6472901269660792,1.079557930176389,1.2307326355851569,0.2864305057454439,1.2896142867598623,1.3557417843811754
ank_17_22,0.851762080640197,0.7991553367360766,0.6926663840610428,0.8375582874099194,0.07305355376571994,0.7741133248551645,1.071414441147379
ank_17_31,0.9542166820560173,0.9022457866301105,0.9895430678136521,1.030186571332812,0.6233493464417383,1.0101441179756452,1.0370684839682718
ank_17_32,0.971375807940905,0.6293567807351077,1.2500629326620516,1.4172435494021398,0.3575833857772184,1.4222781623662681,1.4470736312146004
ank_18_16,0.8534164358264081,0.7465737985754215,1.167627789016032,0.9851755683705202,0.15766432172941638,1.056640801908155,1.1148214123969686
ank_18_27,0.9496191135734072,0.8217968196090347,0.908252810096628,0.9501331098402682,0.18265628081246302,0.9522530072963912,1.0893807927430488
ank_18_29,0.8474338257925516,0.8875899484711597,0.9290299480831693,0.9674177131019668,0.3550037083450551,0.9147847881128361,0.9948850413032916
ank_18_37,0.7458064019698368,0.7532370389476399,1.1211861795021059,0.891278293326028,0.247234873129473,1.1372461733383556,1.188268328596377
ank_18_39,0.8321021852877809,0.7714536711670057,1.0882828888222955,1.1003895714713816,0.2564279292777944,1.1433023673958647,1.1810908001198681
ank_18_7,0.7730455524776855,0.8170009456029463,0.963511208576998,0.829465155945419,0.20342958089668617,0.8580653021442495,1.0685002436647173
ank_19_15,0.8262157586949831,0.8659138533178115,0.9867709929821731,0.9172918179129359,0.308273507031271,0.9549353338173214,0.984485493802264
