stem,silent_frac,ref_edge,pretrained,C1,C2,C4,C5
ank_0_10,0.8282740843336411,0.6075434888635994,1.2495125960472495,1.2648419282082648,0.09927749531709927,1.3056309491953058,1.3496311021063496
ank_0_16,0.6485072329947676,0.8831276696725202,0.8781741233373639,0.8365242509740696,0.26111782883246004,0.8920462179228805,0.9535469568722289
ank_0_30,0.9586218836565097,0.84460096723055,0.8927035567487942,0.9493454346741429,0.12585236047423318,1.0027798237069068,1.0567844329872413
ank_0_41,0.9380001538935057,0.837370029326716,1.1071244887462959,0.97335357938821,0.40185153437339277,1.0382062648477872,1.0285322426587642
ank_10_1,0.7575600184672207,0.5788070389274015,1.2177327366850927,1.3146003334210759,0.13428972536632447,1.253794858296043,1.3891374923225412
ank_11_14,0.7892236072637735,0.5514904818777878,1.4364006010784052,1.2693803588791654,0.14028109254839566,1.2909484663661275,1.554273844249978
ank_12_21,0.9719721452754694,0.6283373245987294,1.0621141489227668,1.3578178152954516,0.0884465163159884,1.3646843895678469,1.4449414136323548
ank_12_28,0.9538896583564174,0.7784701635509307,0.956867519817626,1.1142686907414123,0.10854359877726542,1.1169369462722138,1.1542148075229264
ank_12_35,0.8380847953216374,0.8732297381045286,1.0075176111870465,0.9879613079592051,0.5031279571023026,1.04024287666912,1.057591210177689
ank_13_12,0.7532702369959988,0.5598600541396395,0.7376271495689458,1.083747662272499,0.11918989189435751,1.2836746795602791,1.1876567987957851
ank_13_17,0.9257848568790397,0.788534264223081,0.9273762154470474,0.98374133705763,0.14793538696671849,1.0310153100213444,1.1485414635431763
ank_13_21,0.9445791012619268,0.5831619249333034,1.2819277108433735,1.468273092369478,0.07525755194691812,1.3439497118910424,1.5592107560677493
ank_13_29,0.9066251154201292,0.8806492679821769,0.8898205035537887,0.8990483074328395,0.16976267919527768,0.9217925551138417,0.9894470545717384
ank_13_34,0.9328062480763312,0.7945598152234435,1.001453450647564,0.9376313945339874,0.035609540865322226,0.9629889174388123,1.126891432427522
ank_13_6,0.6938288704216682,0.5818731285349895,0.9796540715681135,1.2478677276409205,0.16657931100204887,1.1895459093724685,1.2499166150474101
ank_14_33,0.9412511542012927,0.6874923359901901,1.3232557448200004,1.2274740628437228,0.5105978180088587,1.243705223104135,1.2907339694996878
ank_14_9,0.7510195444752231,0.7802822673599549,1.0588582871023866,1.041722745625841,0.2969175721366904,1.0964120408364246,1.1024521550733677
ank_15_22,0.9064712219144352,0.6872373838122321,1.1970108695652173,1.0371788537549407,0.2450592885375494,1.1235177865612649,1.27732831027668
ank_15_41,0.9984033548784241,0.7820273212462188,0.9989652113925298,1.1628313787326303,0.16435892381984823,1.1408051640879078,1.1644328372918105
ank_15_6,0.7161819021237303,0.6905989793177545,1.079615728676442,0.9607172027536851,0.20481505970207303,1.0046283691805065,1.161954027459064
ank_16_36,0.9506001846722069,0.6942488262910798,0.9913137260617367,1.2511149328125455,0.07429970559944035,1.2664179322004256,1.3386189407409568
ank_16_9,0.8563211757463836,0.8605413905425138,0.8945623515284413,0.9646800845798418,0.3873704544861252,0.9816743676090532,1.0056386561202912
ank_17_17,0.9187249923053247,0.6143554094516217,1.2190450223237108,1.1176510684707406,0.07757063494768413,0.9659520807061791,1.4048260113833884
ank_17_19,0.8120960295475531,0.6472901269660792,1.079557930176389,1.2102393325038425,0.32639244675400714,1.2197540803630242,1.3571689965600526
