stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.7094876222606112,65,1.5182310874482892,60,2.3030140147613216,65,2.1300821927778735,92
ank_0_16,1.7794117572928982,77,0.646185982782791,85,0.5267786962022424,137,0.8312275870946622,78,0.6313999471780934,157
ank_0_30,3.446224904304089,34,4.226720943557189,27,2.4547683078660802,23,2.9477677544098078,23,2.483502773977516,41
ank_0_41,2.1414429988142,32,0.938696155917649,38,1.0193710097650854,49,2.4873579802743526,40,0.8490054900056212,63
ank_10_1,1.4076327083073523,74,1.2997152464371498,82,0.7471885838227806,141,1.5178553909407024,92,0.6568392114322212,131
ank_11_14,1.8192047515453464,53,3.246697653621923,55,0.9831770345599413,114,2.4423775262167178,54,1.5328403951947416,108
ank_12_21,3.6687100519133344,55,3.6449704815684254,51,3.1295330550775926,72,3.750736140608599,46,3.1212305659531885,75
ank_12_28,4.148737253943167,29,3.0079011096016073,33,2.890054676556659,30,2.8617084322200235,20,2.365272714482423,43
ank_12_35,1.8827222694319123,56,0.5422131111880047,119,0.4113138464685253,231,0.6846515332584472,111,0.44451627943036254,240
ank_13_12,1.8296589099999625,83,1.5481714583179604,69,0.6664243999390755,121,1.1144678643846893,109,0.9036809532476764,132
ank_13_17,2.40932319308119,48,2.7196695233313646,49,0.841608190963832,68,1.5192909684032794,52,1.5755604429505141,85
ank_13_21,2.361124845412062,56,3.0054218645523734,54,2.468378282861746,61,2.661304377166659,41,2.7606230865500296,78
ank_13_29,2.4747231628745565,44,2.945450468844515,59,0.8150481333643551,40,3.543473278476272,50,1.4029146545564706,60
ank_13_34,2.6576811136475333,21,3.562799713032523,28,2.2002065147092162,33,3.1150909235264646,27,3.1285250174713863,43
ank_13_6,1.8831103007537435,72,1.1404130905779093,92,0.5088140886646246,137,0.629646214106788,124,0.5089681655766786,167
ank_14_33,3.023045039824054,24,0.5254015730399679,40,0.845670476055048,60,1.4129459153238446,35,0.7786289123616585,61
ank_14_9,2.641791696683742,60,1.88014601991586,65,0.7768534452470519,77,1.977933989856496,78,0.909793224904177,103
ank_15_22,3.388774697360242,47,2.349329690605976,57,1.3535547922912992,80,2.7952368269927788,71,1.1442628891741453,86
ank_15_41,3.6136167013673552,30,3.4832669050975777,40,1.346313843648483,48,3.62545838077303,26,1.6918532732238976,53
ank_15_6,2.5788618794043954,58,1.1076140810543245,112,0.5186579895157349,175,1.3044863605161015,69,0.5721358673994592,151
ank_16_36,3.8246085668434584,11,4.717220276209132,15,4.285318489940908,22,2.6798319651591966,21,3.1063270547297495,31
ank_16_9,2.458009300731516,38,1.8830561540161064,61,0.7478404886762096,120,1.5990813775227857,55,1.0563301613342844,110
ank_17_17,3.2964406701328497,62,3.0201845476104623,56,2.646403191894807,68,3.5358686855120904,69,3.1330379673920534,45
ank_17_19,2.732016847994027,55,2.3974400210340234,67,1.5238572254176341,63,2.3084855360581087,54,2.325189058586187,71
ank_17_22,4.044052899922436,41,2.863502548152417,54,1.8928182498589794,41,2.828143414216017,54,2.620906950163569,75
ank_17_31,2.5965451202702488,61,0.5959174074171487,118,0.4604189703400658,174,0.8796972524327342,110,0.5622249273521138,193
ank_17_32,3.0338922631839655,41,2.7656936489647004,44,0.986593520208157,50,1.8815749813835283,40,1.562748170014562,61
ank_18_16,3.662567148824515,46,2.4099444942461945,74,1.4596683515575206,75,2.257340495775294,69,2.124200792479641,86
ank_18_27,2.731841450892978,37,2.2955394020756694,55,2.233718199846389,60,3.1193624172976278,71,2.2490747727671057,72
ank_18_29,2.108913983042069,56,1.353183606613488,84,0.6069249939872403,96,1.8289002374237968,93,0.7715204166303832,115
ank_18_37,1.3963166307531871,33,0.8383372041831616,42,0.7358663771557628,62,0.9676092414895812,61,0.5796762901699988,70
ank_18_39,1.7130964755298188,56,0.48429841939003015,56,0.36354295248280005,79,0.6372187332915429,58,0.46988262534102576,76
ank_18_7,2.5973855611610084,54,1.4629128709131334,98,0.6765188876001573,90,1.8382883392868732,89,0.957890302404889,114
ank_19_15,2.79484842385336,51,1.6286440851595367,70,0.7755994216585759,95,2.5159463303209755,64,0.9552219208400226,115
ank_19_33,4.31472540924909,19,3.8137360414953902,23,3.7919942345776008,28,5.281173705427213,23,3.0893386777042684,39
ank_19_6,2.617815815166602,60,3.67044580091398,54,1.6370705556663403,65,2.465221470011156,66,2.397981289331169,70
ank_19_9,2.625465191897572,32,2.2812300312408027,57,0.7154816314176782,64,1.860699624583506,53,1.6527610737802458,108
ank_1_34,3.473055132023447,26,2.3681081231830454,62,1.1223851046801092,65,2.904887931429507,47,1.3964315091092152,73
ank_20_10,2.3238447686911368,42,0.6438265341518866,89,0.3993282644193789,165,0.6501962916580941,65,0.36066363718191635,157
ank_20_19,3.339545118262882,43,3.595492810179205,50,2.5891604481719472,49,3.568668317171135,51,2.8691471500052863,78
ank_20_37,1.0153386685246166,105,0.6166870779135192,140,0.5317886657958302,210,0.6498274438983975,146,0.5361621026029317,194
ank_20_6,2.953198259465808,53,3.265065311684138,51,1.9823799175385657,69,3.024813912008923,68,2.424795980127062,85
ank_22_10,1.9163009480003148,79,0.9680774261317118,117,0.5522843277995674,118,1.0508587480669762,109,0.6878336450914756,147
ank_22_16,3.183092814088014,51,3.1006471393382564,38,1.527654754624598,44,2.0521352016391563,51,1.6028666077474396,69
ank_22_37,1.8768363310702,39,1.57516117787615,51,0.7257515998522303,55,1.8151727861978209,49,1.0468572617283947,63
ank_23_14,2.28414728193807,66,1.9374845910627987,65,1.5198275602163127,68,2.1924420158559714,62,2.078722876019306,88
ank_23_28,1.0840761626184352,66,0.7714619573611637,108,0.4706383904773736,150,0.7978347967384977,89,0.5126219102798766,116
ank_24_0,2.849717206309148,66,2.3418432754050738,104,1.121304203344525,91,2.3375565623215526,87,1.3974864792957749,95
ank_24_12,2.2243788583002155,51,2.3854278967655196,54,1.5066522436034573,56,1.2059968903650928,57,2.2654192693189663,89
ank_24_14,2.8929374480514225,42,1.00026270508753,70,0.386584839920505,113,1.2039778965830186,86,0.4178634012607517,122
ank_24_3,3.493766352589964,61,3.5206224288754604,54,2.8861745457320747,36,4.33185590341707,57,3.2321645410913105,65
ank_25_1,2.324888068299498,68,0.8237211733402565,113,1.0035818711558764,133,1.289165036617329,107,0.6363996940704509,153
ank_25_14,3.0427482489735964,50,2.949977447353481,59,1.378739005550567,66,2.796766266418996,59,2.0419726953515758,95
ank_25_16,3.184549785322961,58,2.7235616916376615,57,1.3636715062018725,58,1.8111063816707746,74,1.5009705428573166,71
ank_25_37,2.8801973886597163,37,0.9329249244811136,61,0.8785737382547092,86,1.053384157946633,51,1.6142132405801783,87
ank_26_21,2.3878711270619757,50,1.5570295299647436,42,1.288240904331492,41,2.8656026623684023,34,0.8885791365548746,63
ank_26_22,2.949241989452295,35,2.167173396850756,52,0.9464505801396434,61,1.3080741080777551,58,0.8544828864608949,56
ank_26_29,0.843267860813069,96,0.7246089322241774,265,0.5398233601139153,390,0.7614610797402205,227,0.6064527689999853,370
