stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.264847816940167,69,2.7266199248606156,74,2.1026191866169444,69,1.8896864123704504,88
ank_0_16,1.7794117572928982,77,0.834179580442977,89,0.5503867797544986,128,0.776610657176866,93,0.6007373693201039,128
ank_0_30,3.446224904304089,34,3.7381008873924584,35,3.5388402447440903,28,4.352978409822034,28,2.1779644484107012,43
ank_0_41,2.1414429988142,32,1.0982511929483185,48,1.0726263140988803,56,1.1165172043914764,32,0.925984912149415,66
ank_10_1,1.4076327083073523,74,1.2980022691892728,81,0.5807547530305112,131,1.3794060549886282,107,0.4973719622085991,131
ank_11_14,1.8192047515453464,53,1.4554432771693575,64,0.7375214186388693,92,2.3695294301083356,62,0.697207602521788,87
ank_12_21,3.6687100519133344,55,3.627258568621544,55,1.9976180661758702,51,3.0660250820066444,40,2.747265817394633,55
ank_12_28,4.148737253943167,29,3.1038999864373773,30,2.069802845462935,30,2.8947851047505773,25,2.6366892301952003,43
ank_12_35,1.8827222694319123,56,0.5756379992561297,147,0.3934167111711114,229,0.8084617047103461,113,0.42610846637973065,263
ank_13_12,1.8296589099999625,83,1.3160074338663668,87,0.5910438532996163,117,1.2667451032362704,104,0.5639557724021242,118
ank_13_17,2.40932319308119,48,2.679948437997963,55,0.8769757254252502,82,2.422782873406797,61,1.7933290066270606,89
ank_13_21,2.361124845412062,56,3.4559483906476745,45,1.839760689975692,49,3.2194294043322578,59,3.0971397493506636,75
ank_13_29,2.4747231628745565,44,3.321708662640807,42,0.9567820631244607,43,3.6929750355063544,45,1.7381836826236423,61
ank_13_34,2.6576811136475333,21,4.256839988327948,33,2.302951891633179,28,2.179205456308737,27,2.4347225669816033,35
ank_13_6,1.8831103007537435,72,0.9505025476945551,99,0.6518376451910342,176,0.8456905499551826,110,0.4844608736500612,166
ank_14_33,3.023045039824054,24,0.9432559718064949,51,0.7976865019592626,62,1.2506989028050677,41,0.7031476155363183,65
ank_14_9,2.641791696683742,60,1.275206015994554,92,0.645470933800751,87,1.6142782967257319,77,0.9718117570268634,102
ank_15_22,3.388774697360242,47,2.2537672057581997,69,1.2166392793157716,69,2.860897251802885,76,1.7623698891436865,87
ank_15_41,3.6136167013673552,30,3.5700716476370653,32,1.8878329499712674,60,2.7312656326809535,27,1.787041573376987,54
ank_15_6,2.5788618794043954,58,0.9606971587098335,93,0.49010456720482143,168,1.2752468697384602,99,0.47241521504588646,126
ank_16_36,3.8246085668434584,11,4.782162939878286,16,3.760307166256767,15,3.4991917742607885,18,2.0535100107411255,25
ank_16_9,2.458009300731516,38,1.3545601020387386,66,0.8528843197501146,110,2.4383810634441234,55,0.8528755371678318,102
ank_17_17,3.2964406701328497,62,3.1242997846299647,61,2.543908220361212,47,3.098865693554801,60,2.5160785265790513,65
ank_17_19,2.732016847994027,55,3.616182749213464,68,1.2201297647943123,75,2.2906729616192965,58,1.5049044645840763,79
ank_17_22,4.044052899922436,41,2.917823822535568,47,2.4347787219627013,57,2.9480369905051464,45,2.46870705652189,76
ank_17_31,2.5965451202702488,61,0.7228734813658182,117,0.42883970218303663,151,1.0315466419587933,119,0.5260350408366227,183
ank_17_32,3.0338922631839655,41,2.4617104827908607,36,1.5849744985893874,62,1.7248921981224348,36,1.412180060490336,74
ank_18_16,3.662567148824515,46,2.147307200899471,76,1.271512971606039,73,3.1249465919666917,55,1.7421221572795664,89
ank_18_27,2.731841450892978,37,2.9141821325346635,48,2.369451784969173,43,2.653688467699852,46,2.0285043569558194,80
ank_18_29,2.108913983042069,56,0.903000676431301,72,0.7446189060350958,101,1.3311496179383402,73,0.7846881402873651,93
ank_18_37,1.3963166307531871,33,0.768284126888209,52,0.6680191686132143,55,0.9063709526773251,34,0.630422897606634,63
ank_18_39,1.7130964755298188,56,0.6249904249947149,53,0.34291457940054115,86,0.7344190411103461,60,0.5282089051583988,79
ank_18_7,2.5973855611610084,54,1.2603672442817724,78,0.9654222095499626,110,1.629922794391107,85,0.8421677213197464,116
ank_19_15,2.79484842385336,51,1.6218890212796784,56,0.8321226347577714,101,2.2579750342121305,58,0.8957925476642414,107
ank_19_33,4.31472540924909,19,3.2041638083196373,34,3.4314107747037763,35,4.031870879523084,19,3.448244892189985,33
ank_19_6,2.617815815166602,60,2.969720791019237,62,1.5475884787114191,80,3.593151996153255,57,1.8416839438344494,74
ank_19_9,2.625465191897572,32,2.3285865229598137,58,1.1972889250672532,77,2.671535877567159,53,0.9879048843210866,93
ank_1_34,3.473055132023447,26,1.8097069798528091,49,1.4010796703913628,53,3.190396222758711,35,1.5683533753187078,80
ank_20_10,2.3238447686911368,42,0.5730540534688894,106,0.38901522580911563,164,0.8296828736177313,87,0.3577590659668358,168
ank_20_19,3.339545118262882,43,3.5313582706484485,60,2.9474115882718714,50,3.7641916193792686,55,2.0553478570722072,58
ank_20_37,1.0153386685246166,105,0.5360597832698507,133,0.5555934098721733,204,0.693668490512703,150,0.5658160394278225,215
ank_20_6,2.953198259465808,53,3.1937478000694104,61,2.083263420863395,75,2.052303765133305,65,2.2171680096866986,96
ank_22_10,1.9163009480003148,79,1.1316726891616056,127,0.6658713534321851,146,1.0299003823993265,114,0.6528956371032739,151
ank_22_16,3.183092814088014,51,3.784733317175648,48,1.7161069980950734,64,2.23793483729645,52,1.7268522099465478,71
ank_22_37,1.8768363310702,39,1.4135754774518705,62,0.9064539447383002,74,1.3385535201879097,54,0.6755308905606366,66
ank_23_14,2.28414728193807,66,2.8275176440254564,74,1.4992088257111864,84,2.9035134802310547,61,1.236078358936961,75
ank_23_28,1.0840761626184352,66,0.582836565661331,88,0.4674039495646655,153,0.964531982177327,99,0.5494885149030029,129
ank_24_0,2.849717206309148,66,1.9903157381927818,82,0.9370856904960109,97,1.999245681426518,93,1.494868027839891,139
ank_24_12,2.2243788583002155,51,2.5820841358184285,44,2.3156424035343495,52,2.2703204411725517,44,2.14376079097957,77
ank_24_14,2.8929374480514225,42,1.7305850539182037,92,0.4493288807100535,104,1.2927770854087197,74,0.574830207068764,125
ank_24_3,3.493766352589964,61,3.6108295336810183,41,2.9614010652314557,45,3.572888880276067,61,3.0610077805213125,58
ank_25_1,2.324888068299498,68,1.326296500777259,106,0.8994813929549061,138,1.4015827858647756,121,0.7112311021102345,147
ank_25_14,3.0427482489735964,50,2.541153727476705,82,0.7597578803596593,51,3.1655336662994022,66,2.0355514528763603,92
ank_25_16,3.184549785322961,58,2.4398497727023485,75,2.1988719262174885,75,3.0618746684336378,68,1.9304016585963737,108
