stem,informative_frac,ref_edge,C1,C2,C4,C5
ank_24_0,0.30066943674976915,0.7762635956493922,1.1350037088931015,1.0945355641638508,1.1440698920300008,1.1750597543888568
ank_24_12,0.1858264081255771,0.9376811594202898,0.9892912342680503,0.9148818723780084,0.966990505630382,0.9929344226098477
ank_24_14,0.21902893197907047,0.8866151414017214,1.0224863793957404,1.0091134224863794,0.9953442298167411,1.053689945517583
ank_24_3,0.02806632810095414,0.7018505825908157,1.1054687499999998,1.09765625,1.203125,1.2236328124999998
ank_25_1,0.3963719606032625,0.8305265712205775,1.1053000642786186,1.065388885642494,1.1511131888038335,1.1277975807865366
ank_25_14,0.13763850415512466,0.7651991614255765,1.1125114155251141,1.0765296803652968,1.1777168949771688,1.2135159817351597
ank_25_16,0.099857648507233,0.9443267193219033,0.9288045695634436,0.8700530395756835,0.8812729498164016,0.9512443900448797
ank_25_37,0.25959910741766695,0.9689514635050018,0.9899816457632303,0.9653563780972775,1.000688283878862,1.0093300703579076
ank_26_21,0.19754155124653738,0.9425455253676113,0.9697282777146399,0.9125942762682095,0.9880152908358301,0.9985535695836346
ank_26_22,0.30234302862419205,0.9389832665266908,0.9878032253692912,0.9498577042959752,0.9783168451009622,1.0010841577449519
ank_26_29,0.7540974145891043,0.9553072625698324,1.0136185211888167,1.001121525274373,1.0190659296643434,1.0198937221287616
ank_26_3,0.24640273930440135,0.916230775236162,0.9823619631901841,0.9392467620995228,1.017638036809816,1.0032379004771643
ank_26_35,0.12192212988611881,0.9124329441464184,1.0619055853363306,1.0089918727304168,1.0563721251945357,1.0727995849904894
ank_26_5,0.4659318251769775,0.877420420296437,1.035761340109166,0.997364953886693,1.0593355919442877,1.0488424618859402
ank_27_14,0.03647276084949215,0.8264767932489452,1.0867900446713465,0.9112954690491385,1.0867900446713465,1.0874282067645182
ank_27_40,0.12219144352108341,0.9549748110831234,0.9846686449060336,0.9312561819980217,0.9943949884602703,1.002307945928124
ank_28_27,0.1023391812865497,0.9531954887218045,1.0090711891145732,0.9765332281601262,1.0321435614277263,1.0287911654506015
ank_28_37,0.4921321945213912,0.9650549192823359,1.0141358499736726,0.9948155048807161,1.01976588764227,1.0170926323463891
ank_28_38,0.10741766697445368,0.9305157593123209,1.033487297921478,1.014626635873749,1.0492686682063126,1.0454195535026944
ank_28_9,0.13371421975992612,0.6908358509566969,1.330695543523532,1.2074135776759682,1.3077884214910456,1.3159100374843815
ank_29_0,0.4160126192674669,0.8666882456302599,1.0649842607906952,1.0401749986661686,1.0798698180654112,1.082750893666969
ank_29_11,0.003905047706986765,0.9753694581280788,1.0151515151515151,1.0,1.0151515151515151,1.0252525252525253
ank_29_21,0.16374269005847952,0.9571193609022557,0.9716460046642935,0.9261077697311894,0.9928808150239351,1.0055235055848777
ank_29_24,0.16291551246537397,0.9128586609989373,1.048635364118484,1.0168154184452205,1.0521277971801837,1.0563963264778164
ank_29_26,0.11420821791320407,0.9196563921172309,1.0146520146520146,1.0133699633699633,1.0258241758241757,1.0512820512820513
ank_2_12,0.16431979070483227,0.8833996722079138,1.0119268486615425,0.9358600583090378,1.010866684336072,1.0221309302941957
ank_2_23,0.06425053862726993,0.9769461077844311,0.9843702114618449,0.945142506895495,0.9880478087649402,1.0003064664419246
ank_30_30,0.6151508156355802,0.9459315779598474,1.0268769215511258,1.0086945022975966,1.0378524909914377,1.0288935171410625
ank_30_7,0.43119036626654356,0.8510818648226633,1.069612622529748,1.0233789379881533,1.057346542957488,1.0738061540074435
ank_31_32,0.6478916589719914,0.9438242280285035,1.0250094375235939,1.0060400151000377,1.0332829998741664,1.0268025670064176
ank_31_7,0.33258310249307477,0.9284516166348545,0.9942063294293546,0.948355345128333,1.0117119362073261,0.9843010216795415
ank_32_12,0.16910972606955987,0.764304402229553,1.174281887185593,1.0629557969936,1.1489805030510492,1.177853847298705
ank_32_21,0.25219298245614036,0.9360030511060259,0.9795452693342027,0.9351316111156386,0.9512672153858692,0.9929101132752017
ank_32_37,0.5924322868574946,0.9785693411695945,0.9858977336828483,0.9882868235059893,1.0002322726216943,1.0030527258851245
ank_33_25,0.5005193905817175,0.9725585149313963,1.0013040901007706,0.9923335309227425,1.009405255878285,1.0094447737601264
ank_33_3,0.40472068328716526,0.9002329008032701,1.02909186906019,0.9572333685322069,1.0209081309398098,1.0098204857444562
ank_33_34,0.7425169282856263,0.9719422782973652,1.0010662117496534,0.983393751999147,1.0077833457724703,1.0047712975796994
ank_33_36,0.60310864881502,0.951773411584588,1.0123994638069704,0.9910522788203753,1.0192024128686326,1.0124664879356566
ank_34_11,0.35576331178824255,0.8783929923218341,1.0617420744844568,1.0210526315789474,1.0951677439212064,1.0602646968297937
ank_34_15,0.4480417051400431,0.7763084453222274,1.1569050384381394,1.1198495658425973,1.2046900060837344,1.2044687793816715
ank_34_21,0.36945983379501385,0.9534520462355514,0.988040629095675,0.9492136304062909,0.9995085190039319,1.0075360419397117
ank_34_30,0.8066135734072022,0.9818749850945601,0.993854897865002,0.9897986446770786,1.0031089844793666,1.002768939301936
ank_35_11,0.3705178516466605,0.8799646954986761,1.0361083249749248,0.9712667414006726,1.0333353000177001,1.026432237890141
ank_35_28,0.8572637734687596,0.9739924602818418,0.998479437852782,0.9863379794954499,1.0074876166340283,0.9999769611795876
ank_35_39,0.1552593105570945,0.821955148060959,1.1424479951763642,1.0993367500753692,1.146668676514923,1.1567681640036176
ank_35_7,0.25811788242536166,0.8484871068713669,1.065612648221344,1.035836627140975,1.0528765920070269,1.1145366710584101
ank_36_40,0.04112803939673746,0.9167446211412535,1.0448979591836733,0.9056122448979592,1.0076530612244898,1.0265306122448978
ank_38_19,0.08162126808248692,0.9255243931180769,1.035650623885918,1.043799337916985,1.0664629488158899,1.0707919531448942
ank_38_22,0.5589796860572483,0.9522678780370294,1.0208521556864587,1.0101911748762242,1.0318745256767012,1.0311878862346862
ank_38_24,0.25523237919359804,0.925761230027133,1.0193763738500365,0.987869413009851,1.031832614182203,1.0451844012049174
ank_38_27,0.24499846106494305,0.9433888190954773,0.9995006242197253,0.9790262172284644,1.0132334581772784,1.0233874323761964
ank_38_40,0.03837719298245614,0.9558897243107769,0.9842684845306765,0.9737808075511274,1.0015731515469324,1.0204509701101208
ank_38_9,0.38369498307171435,0.8262809585881881,1.1216552393665433,1.0842181906437716,1.115405618591105,1.1424064073781932
ank_39_1,0.06596260387811634,0.9081364829396326,1.0584457289659601,0.968529222864483,1.0786769428387926,1.060693641618497
ank_3_13,0.0606917513080948,0.9629160063391442,0.9874917709019091,0.9611586570111916,0.956550362080316,1.0009874917709018
ank_3_25,0.06794398276392737,0.9136466591166478,0.976448713975829,0.8909203594669972,1.048032228075612,1.0263402541059807
ank_3_29,0.019236688211757464,0.964,1.0228215767634854,0.9076763485477178,0.9605809128630706,1.0176348547717842
ank_3_39,0.2172591566635888,0.9667965291305117,0.9811338034618555,0.9466068321274842,0.986079311292243,1.0019232530451507
ank_3_9,0.17788165589412128,0.8691467502973937,1.0531292770934428,0.9875575463481399,1.0681846460121935,1.090207788975986
ank_40_19,0.28516466605109264,0.9643820831084727,1.0095831001678792,0.995523223279239,1.0242025741466145,1.0216144376049245
ank_40_2,0.11707448445675593,0.8941833716726915,1.0589856670341786,1.0218669606762218,1.069643513414186,1.0865490628445424
ank_40_40,0.05445906432748538,0.9678558813140233,0.9941605839416058,0.9594890510948905,1.0135036496350365,1.0087591240875913
ank_41_0,0.09679901508156356,0.8988473767885533,1.080919743533053,1.0718549635197878,1.0685385805881051,1.0981649347778022
ank_41_1,0.09472145275469375,0.894191714053615,1.0744946627299568,1.0283897342720871,1.0838064955712015,1.094708153531683
ank_41_19,0.07971683594952293,0.8800675675675675,1.087743350699205,1.1132437619961613,1.1220180970660818,1.1321634219906773
ank_41_40,0.01654355186211142,0.9767441860465116,1.0095238095238097,0.9333333333333335,0.9511904761904761,1.0071428571428571
ank_4_23,0.06421206525084641,0.9361893349310965,0.96928,0.86848,0.9443199999999999,0.98112
ank_4_41,0.0652123730378578,0.9507374631268437,0.9776605646912814,0.9199503568104249,0.9509773502947564,1.0062053986968662
ank_5_12,0.31854032009849187,0.9296455099945649,0.9825256593477979,0.9507600363778096,1.0285825646355724,0.999740158503313
ank_5_40,0.025911819021237303,0.9302152932442465,0.9896249002394254,0.9289704708699122,1.014365522745411,1.0478850758180367
ank_5_5,0.24428670360110805,0.9379478699110166,0.9342624464780455,0.9013516917135421,0.9014356477205945,0.9392158508941315
ank_6_10,0.16541628193290242,0.9283637632282824,0.9289740698985344,0.8861330326944757,0.9344857822873606,0.9517725165977702
ank_7_36,0.03339489073561096,0.9735023041474654,1.0076923076923077,1.01301775147929,1.0041420118343196,1.0207100591715976
ank_7_8,0.1425438596491228,0.9164642375168691,0.9424237962008541,0.900161979089972,0.9998527462818436,0.9745251067589457
ank_8_19,0.061172668513388734,0.9053459119496855,1.0375130253560263,0.9624869746439736,1.0621743660993401,1.070510593956235
ank_8_22,0.10637888581101877,0.933634719710669,0.969010265349603,0.8760410613984118,0.9815998450513268,0.9889599070307961
ank_8_41,0.0020967990150815635,0.8807339449541285,1.0208333333333333,1.0104166666666665,1.125,1.1145833333333333
ank_9_1,0.17264927670052324,0.8705292479108635,1.0473569691539741,0.9778574171253039,1.0273902470241905,1.0694995520286703
ank_9_24,0.11699753770390889,0.9636632686616244,0.9894216004094865,0.954444634021498,0.9953932775976796,1.005801057839959
ank_9_25,0.022583871960603262,0.9463373083475298,1.0126012601260126,1.0135013501350134,1.027002700270027,1.0333033303330332
