stem,silent_frac,ref_edge,pretrained,C1,C2,C4,C5
ank_0_10,0.8282740843336411,0.6075434888635994,1.2495125960472495,1.2357888298482358,0.0967926908520968,1.306013226805306,1.3652280285943652
ank_0_16,0.6485072329947676,0.8831276696725202,0.8781741233373639,0.8577522504366518,0.25705360741636435,0.9048434770925702,0.9682923552331049
ank_0_30,0.9586218836565097,0.84460096723055,0.8927035567487942,1.0139466368884982,0.12889353512794316,1.0401292499227828,1.0622965620470908
ank_0_41,0.9380001538935057,0.837370029326716,1.1071244887462959,0.9930689916974847,0.40993362886042467,0.9612794200484926,1.0412431730792782
ank_10_1,0.7575600184672207,0.5788070389274015,1.2177327366850927,1.3639115556725456,0.1618408353075371,1.1864087040449243,1.3841800473808898
ank_11_14,0.7892236072637735,0.5514904818777878,1.4364006010784052,1.329797578007602,0.14430301423141517,1.4100150269601344,1.5705825156899142
ank_12_21,0.9719721452754694,0.6283373245987294,1.0621141489227668,1.3757717021544664,0.08419427995464282,1.4143568098777877,1.4412246440720675
ank_12_28,0.9538896583564174,0.7784701635509307,0.956867519817626,1.1191648101134657,0.11442412310242993,1.1601471426350967,1.1555877933785814
ank_12_35,0.8380847953216374,0.8732297381045286,1.0075176111870465,0.9978708863421302,0.5145883713594785,1.0330406897276838,1.0584060561455158
ank_13_12,0.7532702369959988,0.5598600541396395,0.7376271495689458,1.1579619577612552,0.13264607945992793,1.2261095652967202,1.1470601651233863
ank_13_17,0.9257848568790397,0.788534264223081,0.9273762154470474,1.001238504308414,0.14522121795040713,1.0714643337110332,1.1475928219452423
ank_13_21,0.9445791012619268,0.5831619249333034,1.2819277108433735,1.5103893836214424,0.08472149467434957,1.374122577265584,1.5534485769163613
ank_13_29,0.9066251154201292,0.8806492679821769,0.8898205035537887,0.9184917479821709,0.1780749307312372,0.8946151066136611,0.9964582580411999
ank_13_34,0.9328062480763312,0.7945598152234435,1.001453450647564,0.9760699732668898,0.04147525240727764,1.0030626281502246,1.1223753536297334
ank_13_6,0.6938288704216682,0.5818731285349895,0.9796540715681135,1.2726449706961451,0.14704340782389097,1.267832467718111,1.3333492161814455
ank_14_33,0.9412511542012927,0.6874923359901901,1.3232557448200004,1.237313832159101,0.5451410565117868,1.2151966467493087,1.294122893070543
ank_14_9,0.7510195444752231,0.7802822673599549,1.0588582871023866,1.0405738108525096,0.31257591176180943,1.1301907231723731,1.115221744411253
ank_15_22,0.9064712219144352,0.6872373838122321,1.1970108695652173,1.0963747529644268,0.25132781620553357,1.1835783102766797,1.2857892786561265
ank_15_41,0.9984033548784241,0.7820273212462188,0.9989652113925298,1.1637183403961762,0.18544890115305016,1.1552182911205282,1.161205282349463
ank_15_6,0.7161819021237303,0.6905989793177545,1.079615728676442,0.9418147874450624,0.20788767453619073,0.9558554704212205,1.1738166543502782
ank_16_36,0.9506001846722069,0.6942488262910798,0.9913137260617367,1.271023406301921,0.10537208149940246,1.2496575042994142,1.326289095519865
ank_16_9,0.8563211757463836,0.8605413905425138,0.8945623515284413,0.9859555694781632,0.38045265878299,0.9717545096196517,1.018195107943718
ank_17_17,0.9187249923053247,0.6143554094516217,1.2190450223237108,1.079240653011145,0.08418254319893664,1.0604273882962407,1.409154425547868
ank_17_19,0.8120960295475531,0.6472901269660792,1.079557930176389,1.2603747346849155,0.38918978262460663,1.2185830344726634,1.368074361414038
ank_17_22,0.851762080640197,0.7991553367360766,0.6926663840610428,0.887975130705101,0.09540765861240638,0.8031934435495265,1.0628514907446658
ank_17_31,0.9542166820560173,0.9022457866301105,0.9895430678136521,1.0328008043793988,0.6239302871187578,1.020087141101553,1.039302871187577
ank_17_32,0.971375807940905,0.6293567807351077,1.2500629326620516,1.4058212712397735,0.35865324103209567,1.438703587161737,1.4460981749528006
ank_18_16,0.8534164358264081,0.7465737985754215,1.167627789016032,1.0509646447872951,0.18595453035838289,1.0772319676338276,1.120135261616497
ank_18_27,0.9496191135734072,0.8217968196090347,0.908252810096628,1.0239104713074345,0.19633701439558274,0.9147604022875172,1.0961102346677183
ank_18_29,0.8474338257925516,0.8875899484711597,0.9290299480831693,0.9578527403391218,0.36901869517403646,0.9398736605201914,0.9971100483363597
ank_18_37,0.7458064019698368,0.7532370389476399,1.1211861795021059,0.9219258295380611,0.24798822038831625,1.1118378248810055,1.2054583433208916
ank_18_39,0.8321021852877809,0.7714536711670057,1.0882828888222955,1.1069223853760863,0.2671860952951753,1.1568175007491759,1.1867246029367695
ank_18_7,0.7730455524776855,0.8170009456029463,0.963511208576998,0.8555372807017544,0.27853923001949316,0.9410331384015594,1.0798001949317737
ank_19_15,0.8262157586949831,0.8659138533178115,0.9867709929821731,0.9294721841305692,0.3336559920410852,0.9579468150896722,1.002823263692829
ank_19_33,0.9989035087719298,0.841180888555087,0.9234890109890109,1.07639652014652,0.10286172161172161,1.0858058608058607,1.0831043956043955
ank_19_6,0.8849838411819021,0.6214976632974677,1.1472789591494124,1.2193270844991606,0.08463905987688863,1.0425643536653608,1.350517627308338
ank_19_9,0.8895814096645122,0.8960730040653923,0.907910613446595,0.9339977798156281,0.1626526376755635,0.9372073941792558,1.02092282446064
ank_1_34,0.8960257002154509,0.790785547134975,1.0774284628332518,1.0389857197154804,0.43093337677146115,1.0595102351088668,1.065998805451485
ank_20_10,0.884599107417667,0.9170599108404914,0.949443930663252,0.9388442294467763,0.4515188162481326,0.9583125844774846,0.9963719143487231
ank_20_19,0.9560826408125577,0.6830446067483552,1.1714975845410627,1.3111523506539413,0.13131848709791444,1.1631613055260985,1.3436137622245787
ank_20_37,0.6025892582333026,0.9261612130885873,1.0020681097476907,0.9697366606921275,0.6687577554115538,0.9768371708258652,1.0082379704949676
ank_20_6,0.8065366266543552,0.6077706489851409,1.3456165136174554,1.3042539832038302,0.09135860607487638,1.1793030374381914,1.3728121811474765
ank_22_10,0.697329947676208,0.8086896551724138,1.060105747910626,1.0472454374893398,0.3856728637216442,1.045915060549207,1.0156575132184888
ank_22_16,0.858264081255771,0.73191231845078,0.9983157250038279,0.9302403919767265,0.05147756851936917,0.9482774460266422,1.1168580615525954
ank_22_37,0.8751154201292706,0.9195902576277147,1.0119280967633981,0.9685662379882392,0.5203662093034375,0.9981115838791413,1.0010995840703734
ank_23_14,0.817174515235457,0.8291666666666667,0.7514976009993469,0.8605740567242993,0.07242426823382449,0.9168724980836385,0.8431138744570309
ank_23_28,0.5041551246537396,0.7886523199023199,1.1316948086506362,1.0092892737916686,0.6491847694615124,1.176254293870047,1.141225990613963
ank_24_0,0.7024084333641121,0.5229501013309963,1.474050798638387,1.2167583136946845,0.12186436239853367,1.227494108405342,1.5479968578161825
ank_24_12,0.815597106802093,0.8796877211189207,0.8355899938332843,0.842266134005416,0.18575220527120143,0.9108507386653082,0.8942274177547793
ank_24_14,0.7818751923668821,0.8632304096444827,0.9873738813201847,0.8875619905375364,0.22233939463033686,0.8745938550988998,0.9926181382887761
ank_24_3,0.9721645121575869,0.7070463224963888,0.4774991604164334,1.1555188626441286,0.02885368857046905,1.205837904399418,0.9238777566327102
ank_25_1,0.6072637734687596,0.6977318803852002,1.1170434940524836,1.0696449650413147,0.434758921274857,1.1081903205302825,1.0715064015254698
ank_25_14,0.8640158510310865,0.5195369030390738,1.3610884936790228,1.2536961645596743,0.06908077994428968,1.547932290550675,1.6614098992929076
ank_25_16,0.9013927362265313,0.8222928848862521,0.37351742752588823,0.921907035893177,0.0682048220913031,0.877189795229815,0.7766992810983364
ank_25_37,0.7393621114188981,0.9232210225055288,0.9335193326569721,0.9039567128846804,0.17106301431631157,0.8989967309209784,0.9516401758539059
ank_26_21,0.802670052323792,0.7761347840674879,0.9415161340126601,0.997406206577119,0.12672533580361278,0.9296587926509186,1.133950903195924
ank_26_22,0.6986188057863958,0.7504474488531542,1.0270052102443679,1.083620752917003,0.309605929404858,1.009613267777207,1.1066999339546488
ank_26_29,0.24546014158202523,0.8692789968652037,1.0355210962856114,0.988550306527227,0.8584565452578435,1.038496213487198,1.0498557518932565
ank_26_3,0.7558287165281625,0.7104680461174314,0.7612036539494895,0.8955758552749419,0.06426652337452983,1.0665950205982448,0.815654665950206
ank_26_35,0.8763273314866112,0.8574031390626715,0.9960060421413758,1.048516347064697,0.23044624798381935,0.949921913003405,1.0195345502957065
ank_26_5,0.5384733764235149,0.7667190625893112,0.9480477122355793,0.9478613363153481,0.3009971111732364,1.021712794706924,1.0027956388034667
ank_27_14,0.9640851031086488,0.8325119221022806,0.5081130311818421,1.0084845289169044,0.04194329266831245,0.9861467296215517,0.9310212592574839
ank_27_40,0.8781548168667282,0.9024315443592552,0.7437615302456548,0.9233906204485872,0.12552189532964364,0.8889940770948636,0.9934459656277309
ank_28_27,0.8970644813788858,0.728175326485536,1.243661100803958,1.1563447889978504,0.35989633948817623,1.1618812026975294,1.2395382395382397
ank_28_37,0.5071945213911973,0.8646362739892286,1.0590428565162082,0.9435452033162257,0.5313418432249857,1.0510593499144623,1.0754923893494757
ank_28_38,0.8922745460141582,0.8566962745774405,0.9665802652439792,0.9831139743815588,0.08085663235775223,0.9926768502906611,1.0640964340539043
ank_28_9,0.8679786088027085,0.4722634693380023,1.2337979257590688,1.4935003988924866,0.10793561405978694,1.6465812567459759,1.5771270355248956
ank_29_0,0.5865458602646968,0.8380177757371028,1.033695992485911,0.9435660613650595,0.27958672510958044,0.9837977457733249,1.0066922354414527
ank_29_11,0.9960757156048015,0.5458864426419467,0.958678270713932,1.565060496709828,0.05370409679473572,1.4508596900870303,1.6287412438972617
