stem,stratum,conf_D,conf_B,conf_S,osm_fraction,err_C2,n_C2,err_C1,conf_COMB
ank_17_31,3,0.7224256038821039,-63.534251846699846,-2.2874746322631836,0.0274658203125,0.4759749762074582,181.0,0.6346720454434955,-0.4504621271841251
ank_17_32,1,0.3276479363834338,-54.36606030429658,-1.7945669889450073,0.0086669921875,1.3901301690211014,49.0,2.3529347613917544,-0.4179144717585848
ank_18_16,3,0.3441799968964615,-362.03867196751247,-1.0038206577301025,0.0,1.3997016071516457,56.0,2.197242538898881,0.18752433280514869
ank_18_27,2,0.3328885355089151,-74.00386380594092,-1.7259926795959473,0.0135040283203125,2.8526297492018102,34.0,3.5331452500281397,-0.36216935939868866
ank_18_29,3,0.6262408753808568,-43.84533707444275,-1.5053608417510986,0.0200653076171875,0.602766735854335,73.0,1.148675664405166,0.05256428278157067
ank_18_37,4,1.0355669712506135,-13.08637854651564,-1.7871049642562866,0.111907958984375,0.7616915141270382,73.0,0.7921900569962642,0.19032185211453048
ank_18_39,3,0.6999472454299631,-20.565558428482184,-1.4959943294525146,0.0488739013671875,0.3542390399879385,74.0,0.7927283815290562,0.12231577502149868
ank_18_7,4,0.616549965003059,-43.26050269914997,-1.1508723497390747,0.038238525390625,0.994606737317911,99.0,1.1974814151041135,0.309420953774907
ank_19_15,4,0.694121771708929,-24.627430292128164,-1.6183758974075317,0.0330963134765625,0.7503774578882232,89.0,1.4447643202795064,0.025832635218502244
ank_19_33,1,0.10366557489408378,-90.63398134067532,-1.8062152862548828,0.0009765625,3.1844235639279135,21.0,3.8064737626834164,-0.6173032816993603
ank_19_6,2,0.4115178470532157,-34.68225365478172,-1.302747130393982,0.041015625,1.517849608599052,70.0,2.932022500386027,0.021295283515000735
ank_19_9,2,0.5345693231810246,-28.655948339351596,-2.0057740211486816,0.052337646484375,1.0883908442763572,80.0,1.367867052562359,-0.3997136303542358
ank_1_34,3,0.7186819144576189,-27.433918756608545,-1.6333210468292236,0.03656005859375,1.3337006790844992,65.0,1.7894015380204948,0.03556400427994102
ank_20_10,3,0.7162694908887904,-38.57733977584887,-1.958681344985962,0.0394134521484375,0.3526754636757195,154.0,0.5415489271581937,-0.20981259321129228
ank_20_19,1,0.16729757432121595,-87.70848172767006,-3.3442015647888184,0.009368896484375,2.480673387219456,47.0,4.132746161844476,-1.7133263511233467
