================ Training Loss (Tue Aug 25 20:47:39 2026) ================
(epoch: 1, iters: 20, time: 0.044, data: 0.360) G_GAN: 0.872 G_LPIPS: 63.813 D_real: 0.882 D_fake: 0.728 
(epoch: 1, iters: 40, time: 0.044, data: 0.003) G_GAN: 0.773 G_LPIPS: 59.191 D_real: 0.785 D_fake: 0.755 
(epoch: 1, iters: 60, time: 0.043, data: 0.002) G_GAN: 0.768 G_LPIPS: 60.109 D_real: 0.759 D_fake: 0.768 
(epoch: 1, iters: 80, time: 0.043, data: 0.003) G_GAN: 0.763 G_LPIPS: 64.387 D_real: 0.746 D_fake: 0.791 
(epoch: 1, iters: 100, time: 0.043, data: 0.003) G_GAN: 0.738 G_LPIPS: 58.664 D_real: 0.733 D_fake: 0.776 
(epoch: 1, iters: 120, time: 0.043, data: 0.003) G_GAN: 0.782 G_LPIPS: 61.303 D_real: 0.729 D_fake: 0.731 
(epoch: 1, iters: 140, time: 0.043, data: 0.003) G_GAN: 0.803 G_LPIPS: 64.616 D_real: 0.709 D_fake: 0.721 
(epoch: 1, iters: 160, time: 0.043, data: 0.003) G_GAN: 0.730 G_LPIPS: 57.231 D_real: 0.712 D_fake: 0.791 
(epoch: 1, iters: 180, time: 0.043, data: 0.002) G_GAN: 0.752 G_LPIPS: 59.156 D_real: 0.705 D_fake: 0.745 
(epoch: 1, iters: 200, time: 0.043, data: 0.003) G_GAN: 0.748 G_LPIPS: 64.038 D_real: 0.679 D_fake: 0.764 
(epoch: 1, iters: 220, time: 0.043, data: 0.003) G_GAN: 0.755 G_LPIPS: 58.737 D_real: 0.718 D_fake: 0.715 
(epoch: 1, iters: 240, time: 0.043, data: 0.004) G_GAN: 0.769 G_LPIPS: 56.459 D_real: 0.727 D_fake: 0.721 
(epoch: 1, iters: 260, time: 0.043, data: 0.002) G_GAN: 0.804 G_LPIPS: 59.759 D_real: 0.680 D_fake: 0.670 
(epoch: 1, iters: 280, time: 0.043, data: 0.003) G_GAN: 0.749 G_LPIPS: 58.398 D_real: 0.685 D_fake: 0.726 
(epoch: 1, iters: 300, time: 0.043, data: 0.003) G_GAN: 0.819 G_LPIPS: 58.356 D_real: 0.716 D_fake: 0.659 
(epoch: 1, iters: 320, time: 0.043, data: 0.003) G_GAN: 0.689 G_LPIPS: 55.410 D_real: 0.670 D_fake: 0.792 
(epoch: 1, iters: 340, time: 0.040, data: 0.004) G_GAN: 0.767 G_LPIPS: 55.928 D_real: 0.680 D_fake: 0.690 
(epoch: 1, iters: 360, time: 0.042, data: 0.008) G_GAN: 0.826 G_LPIPS: 59.219 D_real: 0.666 D_fake: 0.662 
(epoch: 1, iters: 380, time: 0.043, data: 0.003) G_GAN: 0.739 G_LPIPS: 57.188 D_real: 0.671 D_fake: 0.705 
(epoch: 1, iters: 400, time: 0.063, data: 0.003) G_GAN: 0.980 G_LPIPS: 65.570 D_real: 0.645 D_fake: 0.546 
(epoch: 1, iters: 420, time: 0.043, data: 0.002) G_GAN: 0.695 G_LPIPS: 58.465 D_real: 0.629 D_fake: 0.796 
(epoch: 1, iters: 440, time: 0.043, data: 0.003) G_GAN: 0.888 G_LPIPS: 57.313 D_real: 0.676 D_fake: 0.601 
(epoch: 1, iters: 460, time: 0.043, data: 0.003) G_GAN: 0.756 G_LPIPS: 59.049 D_real: 0.704 D_fake: 0.682 
(epoch: 1, iters: 480, time: 0.043, data: 0.003) G_GAN: 0.745 G_LPIPS: 61.960 D_real: 0.637 D_fake: 0.715 
(epoch: 1, iters: 500, time: 0.043, data: 0.003) G_GAN: 0.704 G_LPIPS: 55.981 D_real: 0.632 D_fake: 0.795 
(epoch: 1, iters: 520, time: 0.044, data: 0.003) G_GAN: 0.878 G_LPIPS: 56.901 D_real: 0.723 D_fake: 0.581 
(epoch: 1, iters: 540, time: 0.043, data: 0.003) G_GAN: 0.984 G_LPIPS: 59.803 D_real: 0.571 D_fake: 0.519 
(epoch: 1, iters: 560, time: 0.044, data: 0.002) G_GAN: 0.791 G_LPIPS: 56.650 D_real: 0.674 D_fake: 0.652 
(epoch: 1, iters: 580, time: 0.043, data: 0.002) G_GAN: 0.937 G_LPIPS: 62.395 D_real: 0.646 D_fake: 0.562 
