================ Training Loss (Tue Aug 25 18:38:17 2026) ================
(epoch: 1, iters: 20, time: 0.043, data: 0.375) G_GAN: 0.792 G_LPIPS: 62.373 D_real: 0.768 D_fake: 0.856 
(epoch: 1, iters: 40, time: 0.043, data: 0.001) G_GAN: 0.746 G_LPIPS: 57.877 D_real: 0.814 D_fake: 0.834 
(epoch: 1, iters: 60, time: 0.042, data: 0.003) G_GAN: 0.774 G_LPIPS: 58.391 D_real: 0.818 D_fake: 0.901 
(epoch: 1, iters: 80, time: 0.043, data: 0.002) G_GAN: 0.766 G_LPIPS: 59.839 D_real: 0.723 D_fake: 0.772 
(epoch: 1, iters: 100, time: 0.043, data: 0.003) G_GAN: 0.739 G_LPIPS: 57.397 D_real: 0.715 D_fake: 0.761 
(epoch: 1, iters: 120, time: 0.043, data: 0.003) G_GAN: 0.783 G_LPIPS: 55.895 D_real: 0.679 D_fake: 0.705 
(epoch: 1, iters: 140, time: 0.043, data: 0.003) G_GAN: 0.915 G_LPIPS: 58.017 D_real: 0.758 D_fake: 0.683 
(epoch: 1, iters: 160, time: 0.043, data: 0.002) G_GAN: 0.772 G_LPIPS: 55.356 D_real: 0.680 D_fake: 0.712 
(epoch: 1, iters: 180, time: 0.042, data: 0.003) G_GAN: 0.855 G_LPIPS: 58.316 D_real: 0.726 D_fake: 0.764 
(epoch: 1, iters: 200, time: 0.043, data: 0.003) G_GAN: 0.749 G_LPIPS: 59.951 D_real: 0.589 D_fake: 0.788 
(epoch: 1, iters: 220, time: 0.043, data: 0.004) G_GAN: 0.824 G_LPIPS: 58.240 D_real: 0.751 D_fake: 0.695 
(epoch: 1, iters: 240, time: 0.043, data: 0.003) G_GAN: 0.795 G_LPIPS: 55.564 D_real: 0.648 D_fake: 0.702 
(epoch: 1, iters: 260, time: 0.043, data: 0.003) G_GAN: 0.964 G_LPIPS: 57.591 D_real: 0.634 D_fake: 0.528 
(epoch: 1, iters: 280, time: 0.042, data: 0.004) G_GAN: 0.905 G_LPIPS: 57.126 D_real: 0.670 D_fake: 0.698 
(epoch: 1, iters: 300, time: 0.043, data: 0.003) G_GAN: 0.960 G_LPIPS: 54.814 D_real: 0.698 D_fake: 0.525 
(epoch: 1, iters: 320, time: 0.042, data: 0.003) G_GAN: 0.766 G_LPIPS: 54.281 D_real: 0.608 D_fake: 0.821 
(epoch: 1, iters: 340, time: 0.043, data: 0.002) G_GAN: 0.964 G_LPIPS: 54.416 D_real: 0.614 D_fake: 0.527 
(epoch: 1, iters: 360, time: 0.043, data: 0.002) G_GAN: 1.096 G_LPIPS: 55.756 D_real: 0.665 D_fake: 0.445 
(epoch: 1, iters: 380, time: 0.043, data: 0.003) G_GAN: 0.916 G_LPIPS: 55.006 D_real: 0.636 D_fake: 0.618 
(epoch: 1, iters: 400, time: 0.060, data: 0.002) G_GAN: 1.374 G_LPIPS: 59.389 D_real: 0.453 D_fake: 0.342 
(epoch: 1, iters: 420, time: 0.043, data: 0.003) G_GAN: 0.708 G_LPIPS: 54.441 D_real: 0.400 D_fake: 0.922 
(epoch: 1, iters: 440, time: 0.043, data: 0.003) G_GAN: 1.307 G_LPIPS: 55.573 D_real: 0.512 D_fake: 0.341 
(epoch: 1, iters: 460, time: 0.043, data: 0.002) G_GAN: 1.024 G_LPIPS: 57.113 D_real: 0.430 D_fake: 0.698 
