================ Training Loss (Tue Aug 25 23:11:21 2026) ================
(epoch: 1, iters: 20, time: 0.026, data: 0.371) G_GAN: 0.871 G_L1: 48.276 D_real: 0.882 D_fake: 0.728 
(epoch: 1, iters: 40, time: 0.026, data: 0.001) G_GAN: 0.773 G_L1: 39.149 D_real: 0.785 D_fake: 0.754 
(epoch: 1, iters: 60, time: 0.027, data: 0.002) G_GAN: 0.760 G_L1: 43.018 D_real: 0.757 D_fake: 0.776 
(epoch: 1, iters: 80, time: 0.026, data: 0.002) G_GAN: 0.761 G_L1: 42.627 D_real: 0.741 D_fake: 0.792 
(epoch: 1, iters: 100, time: 0.027, data: 0.003) G_GAN: 0.740 G_L1: 31.652 D_real: 0.728 D_fake: 0.777 
(epoch: 1, iters: 120, time: 0.026, data: 0.003) G_GAN: 0.792 G_L1: 39.657 D_real: 0.720 D_fake: 0.724 
(epoch: 1, iters: 140, time: 0.027, data: 0.003) G_GAN: 0.811 G_L1: 34.810 D_real: 0.695 D_fake: 0.710 
(epoch: 1, iters: 160, time: 0.026, data: 0.002) G_GAN: 0.735 G_L1: 35.526 D_real: 0.695 D_fake: 0.790 
(epoch: 1, iters: 180, time: 0.026, data: 0.003) G_GAN: 0.786 G_L1: 36.980 D_real: 0.688 D_fake: 0.717 
(epoch: 1, iters: 200, time: 0.027, data: 0.002) G_GAN: 0.749 G_L1: 44.759 D_real: 0.659 D_fake: 0.764 
(epoch: 1, iters: 220, time: 0.027, data: 0.003) G_GAN: 0.762 G_L1: 29.875 D_real: 0.722 D_fake: 0.706 
(epoch: 1, iters: 240, time: 0.026, data: 0.003) G_GAN: 0.792 G_L1: 37.171 D_real: 0.712 D_fake: 0.702 
(epoch: 1, iters: 260, time: 0.026, data: 0.003) G_GAN: 0.829 G_L1: 35.656 D_real: 0.643 D_fake: 0.651 
(epoch: 1, iters: 280, time: 0.026, data: 0.003) G_GAN: 0.774 G_L1: 31.500 D_real: 0.646 D_fake: 0.726 
(epoch: 1, iters: 300, time: 0.026, data: 0.003) G_GAN: 0.896 G_L1: 37.349 D_real: 0.677 D_fake: 0.595 
(epoch: 1, iters: 320, time: 0.026, data: 0.003) G_GAN: 0.735 G_L1: 30.078 D_real: 0.644 D_fake: 0.769 
(epoch: 1, iters: 340, time: 0.026, data: 0.003) G_GAN: 0.841 G_L1: 30.589 D_real: 0.645 D_fake: 0.630 
(epoch: 1, iters: 360, time: 0.026, data: 0.002) G_GAN: 0.884 G_L1: 37.286 D_real: 0.617 D_fake: 0.616 
(epoch: 1, iters: 380, time: 0.026, data: 0.003) G_GAN: 0.823 G_L1: 33.132 D_real: 0.629 D_fake: 0.639 
(epoch: 1, iters: 400, time: 0.046, data: 0.003) G_GAN: 1.059 G_L1: 40.432 D_real: 0.558 D_fake: 0.503 
(epoch: 1, iters: 420, time: 0.026, data: 0.004) G_GAN: 0.647 G_L1: 34.922 D_real: 0.571 D_fake: 0.862 
(epoch: 1, iters: 440, time: 0.026, data: 0.003) G_GAN: 1.005 G_L1: 37.388 D_real: 0.607 D_fake: 0.527 
(epoch: 1, iters: 460, time: 0.027, data: 0.003) G_GAN: 0.876 G_L1: 35.987 D_real: 0.636 D_fake: 0.588 
