sitevar,arm,stem,stratum,n_mean,med_mean,n_single,med_single,improve
ank_overpass,C1,ank_12_35,4,138,0.5221016134722034,142,0.6101228730242881,0.08802125955208473
ank_overpass,C1,ank_13_12,4,89,1.509940418018244,93,1.5452335295558728,0.03529311153762871
ank_overpass,C1,ank_13_17,1,66,3.4037506589410693,53,3.8088046476721193,0.40505398873105003
ank_overpass,C1,ank_13_21,1,42,2.852860877255586,57,2.788656835636773,-0.06420404161881299
ank_overpass,C1,ank_13_29,2,50,3.6693809456024784,43,3.0655534298904565,-0.6038275157120219
ank_overpass,C1,ank_13_34,1,27,4.221262109851205,28,4.405139551795694,0.18387744194448885
ank_overpass,C1,ank_13_6,4,94,1.0545029626680535,94,1.19664286843838,0.14213990577032654
ank_overpass,C1,ank_14_33,2,43,0.7206373326614296,47,0.6705769615743894,-0.0500603710870402
ank_overpass,C1,ank_14_9,4,75,1.610292534198255,75,2.381286714875563,0.770994180677308
ank_overpass,C1,ank_15_22,2,64,2.501644005566806,71,2.888374993849663,0.3867309882828569
ank_overpass,C1,ank_15_41,1,37,4.135461213945184,27,4.159758916152636,0.024297702207451977
ank_overpass,C1,ank_15_6,4,75,1.1836497773438115,89,1.2883585294182867,0.10470875207447516
ank_overpass,C1,ank_16_36,1,16,3.829541549808561,14,4.494292569924396,0.6647510201158351
ank_overpass,C1,ank_16_9,4,56,1.4395940732771946,69,1.4703328021494089,0.030738728872214294
ank_overpass,C1,ank_17_17,1,65,3.003747266837648,59,4.080957798949764,1.0772105321121157
ank_overpass,C1,ank_17_19,3,56,2.932674784750684,65,2.8755574512980004,-0.05711733345268355
ank_overpass,C1,ank_17_22,3,55,3.3330150534798517,57,3.5465699116478566,0.2135548581680049
ank_overpass,C1,ank_17_31,3,128,0.6534918119961223,120,0.6077804664519635,-0.04571134554415879
ank_overpass,C1,ank_17_32,1,43,3.0575538413247427,43,2.829996212117352,-0.22755762920739064
ank_overpass,C1,ank_18_16,3,63,2.759266880924725,55,2.1110728937061576,-0.6481939872185674
ank_overpass,C1,ank_18_27,2,59,3.3685257708633367,53,3.1839279802188694,-0.18459779064446735
ank_overpass,C1,ank_18_29,3,88,1.3136957047065754,73,1.0284479591902742,-0.28524774551630117
ank_overpass,C1,ank_18_37,4,53,0.7763339841765404,56,0.7924796155009866,0.01614563132444613
ank_overpass,C1,ank_18_39,3,60,0.7999985939528822,55,0.7232365564851931,-0.07676203746768906
ank_overpass,C1,ank_18_7,4,79,1.4183778717114315,84,1.0469852575539567,-0.3713926141574748
ank_overpass,C1,ank_19_15,4,75,1.6445792047369232,69,1.3576652853808646,-0.2869139193560586
ank_overpass,C1,ank_19_33,1,27,3.6276639295831385,29,3.575423940018337,-0.05223998956480136
ank_overpass,C1,ank_19_6,2,64,2.836016076709912,66,2.5449363490947214,-0.29107972761519063
ank_overpass,C1,ank_19_9,2,92,1.3895652895455213,61,1.8279226236338966,0.4383573340883753
ank_overpass,C1,ank_1_34,3,43,1.5806450836387271,47,1.608197902523688,0.027552818884960972
ank_overpass,C1,ank_20_10,3,111,0.6371529780745199,113,0.6243450802446036,-0.012807897829916315
ank_overpass,C1,ank_20_19,1,44,2.8630359254653532,24,3.975234615271571,1.1121986898062177
ank_overpass,C1,ank_20_37,5,121,0.5587763345840442,139,0.5664083325198206,0.007631997935776402
ank_overpass,C1,ank_20_6,3,56,3.6348588159934154,50,3.681078444880024,0.046219628886608355
ank_overpass,C1,ank_22_10,5,91,0.9774522320715229,108,1.1274695416940932,0.15001730962257032
ank_overpass,C1,ank_22_16,2,44,2.839484942591835,57,2.949409793774824,0.10992485118298889
ank_overpass,C1,ank_22_37,4,54,1.3397936443184102,59,1.2644815904971183,-0.07531205382129191
ank_overpass,C1,ank_23_14,3,61,2.3644389741454255,52,2.935885360949574,0.5714463868041486
ank_overpass,C1,ank_23_28,5,97,0.7572071607066407,93,0.6268245258311119,-0.1303826348755288
ank_overpass,C1,ank_24_0,4,78,2.1539338740359595,79,2.4792194444263074,0.3252855703903479
ank_overpass,C1,ank_24_12,3,32,2.301508587834089,42,2.2490538427097904,-0.05245474512429871
ank_overpass,C1,ank_24_14,4,69,1.5054794073603166,74,1.4131770586948413,-0.09230234866547526
ank_overpass,C1,ank_24_3,1,38,2.9408686973243165,59,2.8649273748294846,-0.07594132249483199
ank_overpass,C1,ank_25_1,5,103,1.5679788384238926,102,1.5248833278463954,-0.043095510577497276
ank_overpass,C1,ank_25_14,2,51,2.832197056884095,64,2.8023619004145432,-0.029835156469551816
ank_overpass,C1,ank_25_16,2,51,1.9937485720549704,54,2.356482357711994,0.36273378565702363
ank_overpass,C1,ank_25_37,4,67,1.0859742264313843,71,1.7788730290956276,0.6928988026642433
ank_overpass,C1,ank_26_21,3,39,2.5338756655487935,38,2.741008096435464,0.20713243088667044
ank_overpass,C1,ank_26_22,4,38,1.4893538595311948,37,1.8048671006640489,0.31551324113285406
ank_overpass,C1,ank_26_29,5,280,0.6864824266675267,266,0.7103899709716163,0.02390754430408959
ank_overpass,C1,ank_26_3,4,79,1.7497477852774097,72,1.3866114865993708,-0.36313629867803887
ank_overpass,C1,ank_26_35,2,42,3.1984321284585846,42,2.986497538829277,-0.21193458962930745
ank_overpass,C1,ank_26_5,5,109,1.2887457269175948,119,1.2679324630592357,-0.020813263858359132
ank_overpass,C1,ank_27_14,1,45,3.5077788938187946,55,3.184952558794532,-0.3228263350242626
ank_overpass,C1,ank_27_40,2,49,2.632336951111565,45,2.426731249392337,-0.20560570171922787
ank_overpass,C1,ank_28_27,3,50,1.203623230701782,50,1.4729611851578275,0.26933795445604547
ank_overpass,C1,ank_28_37,5,167,0.6851407500389487,167,0.6148310383329665,-0.07030971170598221
ank_overpass,C1,ank_28_38,2,53,1.8305228905435762,47,1.7402209890911102,-0.09030190145246597
ank_overpass,C1,ank_28_9,2,60,3.3961727418203793,46,3.169120050745941,-0.22705269107443815
ank_overpass,C1,ank_29_0,5,78,1.3837103902109436,66,2.040294235224473,0.6565838450135295
ank_overpass,C1,ank_29_11,1,35,4.16343822071894,58,4.151796457092824,-0.01164176362611613
ank_overpass,C1,ank_29_21,3,41,2.1812384172988364,43,2.5917983095370074,0.410559892238171
ank_overpass,C1,ank_29_24,4,131,0.7655130578578715,124,0.7622009988278138,-0.0033120590300577124
ank_overpass,C1,ank_29_26,3,82,0.7938617062980332,81,0.8869290211240087,0.09306731482597552
ank_overpass,C1,ank_2_12,3,91,2.2789300697767474,68,1.8488372706486023,-0.43009279912814513
ank_overpass,C1,ank_2_23,3,50,0.9100908876189432,58,1.1042515221722349,0.1941606345532917
ank_overpass,C1,ank_30_30,5,117,0.5743882386639064,124,0.5660784029817222,-0.008309835682184241
ank_overpass,C1,ank_30_7,5,101,1.3581606142514893,103,1.5469717650218764,0.18881115077038713
ank_overpass,C1,ank_31_32,5,173,0.5040109738850181,198,0.5092138199390996,0.0052028460540815
ank_overpass,C1,ank_31_7,5,108,0.8281742117114159,111,0.9334256799529206,0.10525146824150466
ank_overpass,C1,ank_32_12,3,66,3.6931499532082706,45,3.543639996974869,-0.14950995623340146
ank_overpass,C1,ank_32_21,4,90,1.80775560577666,88,0.9857569341239543,-0.8219986716527057
ank_overpass,C1,ank_32_37,5,246,0.6749543289463893,220,0.610517702999386,-0.06443662594700328
ank_overpass,C1,ank_33_25,5,205,0.6105301500947966,214,0.657771262057562,0.04724111196276537
ank_overpass,C1,ank_33_3,5,111,1.1250882642882958,111,1.0181896766266023,-0.10689858766169347
ank_overpass,C1,ank_33_34,5,334,0.5473515174192296,331,0.5404765875113329,-0.006874929907896732
ank_overpass,C1,ank_33_36,5,170,0.5392551413973765,191,0.5936773949009172,0.054422253503540685
ank_overpass,C1,ank_34_11,5,104,1.5499920820869761,92,1.3052032006098193,-0.24478888147715683
ank_overpass,C1,ank_34_15,5,82,1.3947908695911848,84,1.2473490565322642,-0.14744181305892057
ank_overpass,C1,ank_34_21,5,47,0.728158091518467,62,0.789317538417043,0.061159446898576
ank_overpass,C1,ank_34_30,5,195,0.6098105112634489,173,0.4695065329589796,-0.14030397830446928
ank_overpass,C1,ank_35_11,5,117,1.2788939636989263,104,1.0271082610721134,-0.2517857026268129
ank_overpass,C1,ank_35_28,5,264,0.6792050328682862,254,0.6798286163993654,0.0006235835310792748
ank_overpass,C1,ank_35_39,3,63,1.320190295715633,67,1.7829067464602768,0.46271645074464374
ank_overpass,C1,ank_35_7,4,71,1.5705924480679716,76,1.554328497374863,-0.016263950693108598
ank_overpass,C1,ank_36_40,1,38,2.797117262936869,51,3.650059680660775,0.8529424177239062
ank_overpass,C1,ank_38_19,2,32,3.8827671517943085,31,3.4730099745568714,-0.4097571772374371
ank_overpass,C1,ank_38_22,5,142,0.5461866295036317,146,0.5181827495305769,-0.028003879973054868
ank_overpass,C1,ank_38_24,4,45,1.4719397038784232,56,1.7426444983471063,0.2707047944686831
ank_overpass,C1,ank_38_27,4,76,1.603482215798588,62,1.3532223503845628,-0.2502598654140251
ank_overpass,C1,ank_38_40,2,51,1.6921023647947584,36,2.4207481155170854,0.728645750722327
ank_overpass,C1,ank_38_9,5,104,1.0664405306314704,97,0.8705936608907947,-0.19584686974067567
ank_overpass,C1,ank_39_1,1,30,3.4792769595651025,48,3.52233105225224,0.04305409268713767
ank_overpass,C1,ank_3_13,2,50,2.799742905465953,52,2.8476216397629504,0.047878734296997294
ank_overpass,C1,ank_3_25,1,38,4.155958389263411,38,3.611122189788926,-0.544836199474485
ank_overpass,C1,ank_3_29,1,22,4.119316702386062,17,3.3228252324658576,-0.7964914699202041
ank_overpass,C1,ank_3_34,2,83,0.7376018388071338,79,0.8825105826507691,0.14490874384363528
ank_overpass,C1,ank_3_39,4,37,2.1711100019964724,34,3.1616342918195315,0.9905242898230591
ank_overpass,C1,ank_3_9,3,72,1.2961208902433512,70,1.6181411376305608,0.3220202473872096
ank_overpass,C1,ank_40_19,4,105,0.7108088975322854,100,0.6238103362466808,-0.08699856128560457
ank_overpass,C1,ank_40_2,2,37,3.195575865955101,52,3.676383095929639,0.48080722997453806
ank_overpass,C1,ank_40_40,1,28,4.802694091875889,25,4.8985907254702035,0.09589663359431455
ank_overpass,C1,ank_41_0,2,57,2.6091734647320117,58,2.694807015210188,0.08563355047817645
ank_overpass,C1,ank_41_1,3,32,3.355726677275096,28,3.258922276424344,-0.09680440085075226
ank_overpass,C1,ank_41_19,2,35,3.4469504604299144,30,3.2279290834105385,-0.21902137701937585
ank_overpass,C1,ank_41_40,1,37,3.6275226482922696,40,3.7981261846204033,0.17060353632813374
ank_overpass,C1,ank_4_23,2,43,2.4452065426646357,51,1.9134234272950694,-0.5317831153695662
ank_overpass,C1,ank_4_41,2,35,0.8523665809157794,33,1.6784378294264015,0.8260712485106221
ank_overpass,C1,ank_5_12,4,139,0.965480888080199,122,0.8135802292861791,-0.15190065879401993
ank_overpass,C1,ank_5_40,1,21,3.793338499565039,21,3.303897163355096,-0.4894413362099428
ank_overpass,C1,ank_5_5,4,78,1.9928823447857553,75,1.8508809953759344,-0.1420013494098209
ank_overpass,C1,ank_6_10,3,91,2.9079750282966668,62,3.1650110758835472,0.2570360475868805
ank_overpass,C1,ank_6_38,1,17,3.4831623629714854,14,1.7171732668755078,-1.7659890960959777
ank_overpass,C1,ank_7_36,1,15,4.622589612768566,16,3.5360273125902575,-1.0865623001783087
ank_overpass,C1,ank_7_8,2,78,2.962943185365814,93,2.96828132815535,0.00533814278953626
ank_overpass,C1,ank_8_19,1,58,3.375306920869513,58,3.7406981138739654,0.36539119300445266
ank_overpass,C1,ank_8_22,3,61,1.5088056218451278,59,1.6303168483537058,0.12151122650857804
ank_overpass,C1,ank_8_31,2,39,1.3405698407367108,29,1.0723421171749756,-0.2682277235617352
ank_overpass,C1,ank_8_41,3,99,0.6037917507277271,105,0.5757830894320346,-0.02800866129569246
ank_overpass,C1,ank_9_1,3,68,2.3042827579429863,71,2.7185992986954934,0.4143165407525071
ank_overpass,C1,ank_9_24,2,53,1.6642575135970064,56,1.6436596880629888,-0.020597825534017566
ank_overpass,C1,ank_9_25,1,65,1.3972238158044128,47,0.9810368850975079,-0.41618693070690493
ank_overpass,C2,ank_0_10,3,51,1.3010716878462691,65,1.0149354295487538,-0.2861362582975153
ank_overpass,C2,ank_0_16,5,121,0.5139698183257971,104,0.47252132221180887,-0.041448496113988265
ank_overpass,C2,ank_0_30,1,17,3.444886416754648,24,3.3332707388128595,-0.1116156779417885
ank_overpass,C2,ank_0_41,2,49,0.7249542349703446,52,0.852308599360555,0.12735436439021042
ank_overpass,C2,ank_10_1,4,144,0.5108445653871789,147,0.5526770785171392,0.04183251312996028
ank_overpass,C2,ank_11_14,4,91,0.4352162417292259,108,0.7247096211311514,0.28949337940192554
ank_overpass,C2,ank_12_21,1,48,3.1095242118072512,51,3.397959734278238,0.2884355224709867
ank_overpass,C2,ank_12_28,1,21,2.911080576138491,27,3.848841754794837,0.9377611786563462
ank_overpass,C2,ank_12_35,4,254,0.388560290775453,238,0.3894968768595762,0.0009365860841231699
ank_overpass,C2,ank_13_12,4,105,0.6697111672978807,113,0.6454909229298132,-0.024220244368067467
ank_overpass,C2,ank_13_17,1,66,1.0406237759236525,62,0.964220494130793,-0.07640328179285949
ank_overpass,C2,ank_13_21,1,43,2.2652159484435077,51,2.295003023831257,0.029787075387749162
ank_overpass,C2,ank_13_29,2,45,1.2402050403105125,42,1.2977392237636407,0.05753418345312822
ank_overpass,C2,ank_13_34,1,26,1.9192967055945847,27,2.011038390603862,0.09174168500927715
ank_overpass,C2,ank_13_6,4,170,0.5879239415189282,160,0.549861279880622,-0.038062661638306294
ank_overpass,C2,ank_14_33,2,73,0.9427710598402511,57,0.8383305996689803,-0.10444046017127084
ank_overpass,C2,ank_14_9,4,77,0.6417688715891687,80,0.6485802274215127,0.006811355832343935
ank_overpass,C2,ank_15_22,2,68,1.379434262339282,65,1.437723933263442,0.05828967092416004
ank_overpass,C2,ank_15_41,1,54,1.8114379319378442,50,2.158739563584745,0.34730163164690064
ank_overpass,C2,ank_15_6,4,167,0.44225112192226446,149,0.4067527448949116,-0.03549837702735287
ank_overpass,C2,ank_16_36,1,21,4.261227275887709,21,4.4455966582722155,0.1843693823845065
ank_overpass,C2,ank_16_9,4,100,0.5991525009430779,107,0.5965021210382703,-0.0026503799048076537
ank_overpass,C2,ank_17_17,1,53,2.265883311353802,47,2.4565176045191808,0.19063429316537883
ank_overpass,C2,ank_17_19,3,77,1.520823300553512,75,1.5540510179125655,0.03322771735905361
ank_overpass,C2,ank_17_22,3,45,1.9774279535292467,44,2.8998233821508883,0.9223954286216416
ank_overpass,C2,ank_17_31,3,173,0.47193691054775305,174,0.463506591990411,-0.008430318557342054
ank_overpass,C2,ank_17_32,1,45,1.2957644817222642,62,1.6304446953954774,0.3346802136732132
ank_overpass,C2,ank_18_16,3,65,1.3631812894777489,75,1.6438518935143716,0.2806706040366227
ank_overpass,C2,ank_18_27,2,36,1.7477135057712867,56,2.0615035801848896,0.31379007441360285
ank_overpass,C2,ank_18_29,3,92,0.6604805311065276,90,0.6444990082902755,-0.01598152281625209
ank_overpass,C2,ank_18_37,4,63,0.6775920968733222,61,0.6414900432654511,-0.03610205360787111
ank_overpass,C2,ank_18_39,3,83,0.3670555119117577,94,0.37145176289437043,0.004396250982612704
ank_overpass,C2,ank_18_7,4,99,0.8772651631954885,97,1.0566053411372716,0.17934017794178303
ank_overpass,C2,ank_19_15,4,81,0.6391306690116493,87,0.6917285183317134,0.05259784932006417
ank_overpass,C2,ank_19_33,1,24,3.7162984577601446,22,3.0054539192172838,-0.7108445385428608
ank_overpass,C2,ank_19_6,2,57,2.3657097016684294,67,1.809936806564279,-0.5557728951041505
ank_overpass,C2,ank_19_9,2,62,0.8458508370993043,70,1.218575961849944,0.3727251247506398
ank_overpass,C2,ank_1_34,3,81,1.4232650952565709,67,1.1522021121657353,-0.27106298309083554
ank_overpass,C2,ank_20_10,3,171,0.40170000768170994,159,0.3896793071403552,-0.012020700541354734
ank_overpass,C2,ank_20_19,1,41,2.8894192708881987,54,2.6371502190734697,-0.25226905181472903
ank_overpass,C2,ank_20_37,5,210,0.541226229872564,212,0.5427697294529179,0.0015434995803539353
ank_overpass,C2,ank_20_6,3,69,2.2046889962850202,72,2.13764460759085,-0.06704438869417029
ank_overpass,C2,ank_22_10,5,158,0.5992603259537879,136,0.5543922085525592,-0.04486811740122865
ank_overpass,C2,ank_22_16,2,52,2.3877780665183086,50,1.7442415879349185,-0.6435364785833901
ank_overpass,C2,ank_22_37,4,68,1.0989959425202533,83,0.8014649420011895,-0.2975310005190639
ank_overpass,C2,ank_23_14,3,50,1.367812605172018,54,1.3776934986856795,0.009880893513661393
ank_overpass,C2,ank_23_28,5,161,0.5011180941441141,155,0.498807715306869,-0.0023103788372451084
ank_overpass,C2,ank_24_0,4,97,0.8122079492256866,111,1.4460434049118405,0.6338354556861538
ank_overpass,C2,ank_24_12,3,50,1.0708186744464419,50,1.2868688590858692,0.21605018463942738
ank_overpass,C2,ank_24_14,4,109,0.4808934086544146,102,0.44201151612031375,-0.03888189253410085
ank_overpass,C2,ank_24_3,1,38,3.5163848628801655,43,2.876906504640699,-0.6394783582394665
ank_overpass,C2,ank_25_1,5,161,1.1168885697029338,153,1.0383937622918609,-0.07849480741107295
ank_overpass,C2,ank_25_14,2,57,1.3971963553903493,50,1.832869866277535,0.43567351088718564
ank_overpass,C2,ank_25_16,2,64,1.034149063834287,68,1.421940598874978,0.3877915350406911
ank_overpass,C2,ank_25_37,4,85,1.088040580954123,70,0.9257038907413375,-0.1623366902127854
ank_overpass,C2,ank_26_21,3,54,1.0024354338950447,51,1.171065405570968,0.1686299716759232
ank_overpass,C2,ank_26_22,4,60,1.0323148646884086,60,0.8392594316257415,-0.19305543306266715
ank_overpass,C2,ank_26_29,5,370,0.5675814340173895,359,0.5876671279014386,0.020085693884049127
ank_overpass,C2,ank_26_3,4,140,1.1160979267336648,128,0.9629204580780959,-0.15317746865556892
ank_overpass,C2,ank_26_35,2,39,3.3095485029426914,34,3.2018816668050816,-0.10766683613760986
ank_overpass,C2,ank_26_5,5,126,0.5611045979288052,130,0.5950375362536717,0.033932938324866546
ank_overpass,C2,ank_27_14,1,42,3.693501162868766,44,3.4291154478350037,-0.2643857150337623
ank_overpass,C2,ank_27_40,2,47,2.8103675921333315,44,2.3217661225981487,-0.4886014695351828
ank_overpass,C2,ank_28_27,3,39,0.6068363075193426,60,0.9845557307574623,0.3777194232381197
ank_overpass,C2,ank_28_37,5,200,0.6224826764892375,193,0.6296833170354083,0.007200640546170756
ank_overpass,C2,ank_28_38,2,40,0.9597833804843003,47,1.3084428805012849,0.34865950001698454
ank_overpass,C2,ank_28_9,2,65,3.815307759268567,61,3.210338767809523,-0.6049689914590437
ank_overpass,C2,ank_29_0,5,88,0.8013395358859162,76,0.7971331919736093,-0.004206343912306898
ank_overpass,C2,ank_29_11,1,30,2.605439277421006,41,2.471419976003354,-0.13401930141765162
ank_overpass,C2,ank_29_21,3,53,1.953565843972291,51,1.5662013462394404,-0.38736449773285053
ank_overpass,C2,ank_29_24,4,207,0.6162282460885367,189,0.603242388673271,-0.0129858574152657
ank_overpass,C2,ank_29_26,3,88,0.534275754515646,95,0.5766254405118678,0.0423496859962218
ank_overpass,C2,ank_2_12,3,89,0.8742928906766138,101,1.019406210690357,0.14511332001374322
ank_overpass,C2,ank_2_23,3,69,0.7028215081922821,76,0.7439869514642954,0.041165443272013325
ank_overpass,C2,ank_30_30,5,194,0.43829947215348475,187,0.4208278448282339,-0.01747162732525087
ank_overpass,C2,ank_30_7,5,141,0.7231095893312398,142,0.7097965821920265,-0.013313007139213351
ank_overpass,C2,ank_31_32,5,283,0.4910020262763983,293,0.5022574856319099,0.011255459355511588
ank_overpass,C2,ank_31_7,5,195,0.4666582900211764,197,0.5079265007148945,0.04126821069371811
ank_overpass,C2,ank_32_12,3,49,3.422783031276661,75,3.0559965295657636,-0.36678650171089755
ank_overpass,C2,ank_32_21,4,126,0.8855582092208383,109,0.8356272521166039,-0.04993095710423434
ank_overpass,C2,ank_32_37,5,326,0.5581257455867841,316,0.5673116742253552,0.00918592863857115
ank_overpass,C2,ank_33_25,5,269,0.5516344233251363,266,0.5298101854786792,-0.02182423784645715
ank_overpass,C2,ank_33_3,5,196,0.5271763771103269,207,0.5285886818562793,0.0014123047459523308
ank_overpass,C2,ank_33_34,5,483,0.4639884905395913,479,0.4556633313755585,-0.008325159164032814
ank_overpass,C2,ank_33_36,5,268,0.4545113068263261,279,0.4499446465866023,-0.0045666602397237965
ank_overpass,C2,ank_34_11,5,183,0.5342765483043637,196,0.5816693339855743,0.047392785681210636
ank_overpass,C2,ank_34_15,5,74,0.840411078937487,85,0.8399524116853312,-0.00045866725215581994
ank_overpass,C2,ank_34_21,5,107,0.6192483762751295,84,0.5083716019979065,-0.11087677427722298
ank_overpass,C2,ank_34_30,5,310,0.5318535416565553,312,0.5414120876482644,0.009558545991709133
ank_overpass,C2,ank_35_11,5,190,0.5992740684615555,185,0.5524479629337832,-0.04682610552777233
ank_overpass,C2,ank_35_28,5,380,0.4732039509554754,408,0.4771187690581181,0.003914818102642714
ank_overpass,C2,ank_35_39,3,79,0.8009608562170195,69,0.5906188320969932,-0.21034202412002634
ank_overpass,C2,ank_35_7,4,106,0.6192269525249321,118,0.7383310369848441,0.11910408445991205
ank_overpass,C2,ank_36_40,1,52,2.4433529340733178,54,2.98641088364331,0.5430579495699921
ank_overpass,C2,ank_38_19,2,23,3.7809662863755227,27,2.794818809823465,-0.9861474765520577
ank_overpass,C2,ank_38_22,5,223,0.4931060175415873,214,0.48693306291153127,-0.006172954630056016
ank_overpass,C2,ank_38_24,4,70,0.9578492197586518,65,0.9282048402109847,-0.029644379547667077
ank_overpass,C2,ank_38_27,4,80,1.1781186093251463,72,1.1399744536200602,-0.038144155705086114
ank_overpass,C2,ank_38_40,2,43,1.3607865438095976,53,1.6101347386064622,0.24934819479686454
ank_overpass,C2,ank_38_9,5,142,0.5842566324629449,147,0.5841616985271202,-9.493393582471477e-05
ank_overpass,C2,ank_39_1,1,49,2.934379903560617,55,2.835716256757162,-0.09866364680345496
ank_overpass,C2,ank_3_13,2,76,0.8640709164946324,67,0.858501258776104,-0.005569657718528465
ank_overpass,C2,ank_3_25,1,50,1.712899363271221,59,2.134243111707038,0.4213437484358169
ank_overpass,C2,ank_3_29,1,18,3.336850150408946,21,3.2257911038026514,-0.1110590466062944
ank_overpass,C2,ank_3_34,2,120,0.5449120273081807,116,0.47484226942331687,-0.0700697578848638
ank_overpass,C2,ank_3_39,4,39,0.8809318291559014,32,0.9126096484876194,0.03167781933171798
ank_overpass,C2,ank_3_9,3,80,0.797777426476699,98,1.2664108313485707,0.46863340487187166
ank_overpass,C2,ank_40_19,4,138,0.5202311294237263,124,0.5374124268001217,0.0171812973763954
ank_overpass,C2,ank_40_2,2,40,1.69094661607905,46,2.018987517103441,0.328040901024391
ank_overpass,C2,ank_40_40,1,32,2.9694079604325765,57,2.3306649661876757,-0.6387429942449008
ank_overpass,C2,ank_41_0,2,58,1.0372398086096686,70,1.244248917733641,0.20700910912397252
ank_overpass,C2,ank_41_1,3,58,2.6371105353328765,43,2.419860540518488,-0.21724999481438845
ank_overpass,C2,ank_41_19,2,41,2.862686390700932,35,1.994165439008134,-0.8685209516927981
ank_overpass,C2,ank_41_40,1,23,3.6249166356639058,26,2.9209696535974383,-0.7039469820664674
ank_overpass,C2,ank_4_23,2,56,1.7046107261728802,49,2.0125235894090783,0.30791286323619804
ank_overpass,C2,ank_4_41,2,46,0.6255227057938866,53,0.9435229697365307,0.31800026394264413
ank_overpass,C2,ank_5_12,4,191,0.34486722019556293,208,0.33958030474994416,-0.005286915445618767
ank_overpass,C2,ank_5_40,1,18,3.6344955601966715,14,3.8096591401636033,0.17516357996693177
ank_overpass,C2,ank_5_5,4,120,0.3841403392197611,123,0.45612895495689376,0.07198861573713267
ank_overpass,C2,ank_6_10,3,106,1.3662930329520817,98,1.2379506487353265,-0.12834238421675526
ank_overpass,C2,ank_6_38,1,15,2.933207894895576,15,2.2799928841208623,-0.6532150107747139
ank_overpass,C2,ank_7_36,1,21,4.047698152254879,24,4.345727543799041,0.2980293915441612
ank_overpass,C2,ank_7_8,2,97,0.7465174777791893,118,1.1034106780833217,0.3568932003041324
ank_overpass,C2,ank_8_19,1,45,2.559177673561511,44,2.402369667511601,-0.1568080060499102
ank_overpass,C2,ank_8_22,3,60,0.5659828588422158,80,0.7714347745845727,0.20545191574235688
ank_overpass,C2,ank_8_31,2,48,1.4235661868954192,44,1.940852646874725,0.5172864599793057
ank_overpass,C2,ank_8_41,3,130,0.4314253640754998,131,0.43596708069896345,0.004541716623463643
ank_overpass,C2,ank_9_1,3,84,1.5295015716647344,70,1.3129314551422484,-0.21657011652248603
ank_overpass,C2,ank_9_24,2,72,0.5644856130737661,77,0.7517423633072704,0.1872567502335043
ank_overpass,C2,ank_9_25,1,79,0.4385626973267129,76,0.45463092039675185,0.016068223070038967
ank_prod,pretrained,ank_0_30,1,34,3.882571014473048,17,4.8414673808826905,0.9588963664096424
ank_prod,pretrained,ank_13_34,1,29,3.7789999678489927,22,3.2156987228443468,-0.563301245004646
ank_prod,pretrained,ank_13_6,4,64,3.1538925560432745,69,2.9579336458362278,-0.1959589102070467
ank_prod,pretrained,ank_17_22,3,56,2.7741562702774885,42,3.387724257257142,0.6135679869796538
ank_prod,pretrained,ank_18_7,4,54,3.07077314757328,64,3.1400245759318217,0.06925142835854192
ank_prod,pretrained,ank_20_6,3,64,2.627834311816833,57,2.672259136558558,0.04442482474172538
ank_prod,pretrained,ank_22_16,2,35,3.3749348652215496,38,2.0977976830942238,-1.2771371821273259
ank_prod,pretrained,ank_22_37,4,27,2.150572797296051,39,2.758215287093172,0.6076424897971213
ank_prod,pretrained,ank_24_3,1,66,3.1113052923740967,51,3.061256687838505,-0.05004860453559168
ank_prod,pretrained,ank_25_16,2,47,3.2459941535675787,46,3.0794028377864553,-0.1665913157811234
ank_prod,pretrained,ank_26_3,4,49,3.4275829301822007,59,3.5546826152505067,0.12709968506830593
ank_prod,pretrained,ank_26_5,5,59,2.7018119894403405,57,2.6331931305740945,-0.06861885886624597
ank_prod,pretrained,ank_27_14,1,49,3.156400945482744,49,2.883961166734424,-0.27243977874832037
ank_prod,pretrained,ank_29_21,3,47,2.562619398102531,49,2.126934046167584,-0.4356853519349473
ank_prod,pretrained,ank_2_12,3,61,2.5955074776372347,60,2.6425700444679254,0.047062566830690766
ank_prod,pretrained,ank_33_3,5,79,1.7753146155926758,89,2.0122761375326523,0.23696152193997655
ank_prod,pretrained,ank_33_34,5,157,0.9764648756153611,160,1.0790754956524875,0.1026106200371264
ank_prod,pretrained,ank_34_11,5,63,2.5928398536327424,63,2.2269973521278335,-0.36584250150490893
ank_prod,pretrained,ank_35_11,5,77,2.1772442883703818,88,1.8485702724897126,-0.32867401588066913
ank_prod,pretrained,ank_38_22,5,82,1.0789778942651087,69,1.0098227960069368,-0.0691550982581719
ank_prod,pretrained,ank_3_13,2,40,2.8147500632106963,36,2.7434119565127255,-0.0713381066979708
ank_prod,pretrained,ank_4_41,2,36,3.277404412939111,35,3.258429125928026,-0.018975287011085307
ank_prod,pretrained,ank_5_12,4,46,2.5778452527166076,47,2.6451180702261627,0.06727281750955516
ank_prod,pretrained,ank_5_5,4,71,1.7986236824565867,94,1.81880516385875,0.020181481402163248
ank_prod,pretrained,ank_6_10,3,78,3.3891743950226747,79,3.431307052821445,0.04213265779877018
ank_prod,pretrained,ank_7_36,1,14,3.159828212441406,10,3.3991016135090293,0.2392734010676234
