stem,pre_med,pre_n,C1_med,C1_n,C2_med,C2_n,C4_med,C4_n,C5_med,C5_n
ank_0_10,3.5727471516299905,53,2.344294867314754,64,2.1565466544609153,76,1.4700486124335623,56,1.5619557158943587,80
ank_0_16,1.7794117572928982,77,1.052327935765415,78,0.5384521847222214,133,0.7441130947404281,105,0.5314420553077253,128
ank_0_30,3.446224904304089,34,3.196450508408758,26,2.320007713966652,27,3.4984903522315065,17,2.4585406571833497,38
ank_0_41,2.1414429988142,32,1.331241742627345,45,0.8839517192827275,39,1.4278181623467219,37,0.8347056930473437,58
ank_10_1,1.4076327083073523,74,1.4989372742587626,82,0.7761825936174422,157,1.1598319808510578,105,0.7153665570287647,153
ank_11_14,1.8192047515453464,53,1.8623201701035468,72,0.7234457065759123,97,2.027381385379841,56,1.6474215406813522,108
ank_12_21,3.6687100519133344,55,2.8864711474909464,25,3.550091518032662,44,3.7420896714564438,46,3.755793518823026,61
ank_12_28,4.148737253943167,29,3.467389524263174,31,3.3448248653995796,30,3.6515548856583804,25,2.500764486361762,40
ank_12_35,1.8827222694319123,56,0.40585730389529173,120,0.3997718328509224,249,0.5758468255045726,110,0.4572473166178441,241
ank_13_12,1.8296589099999625,83,1.867211519339252,89,0.6609552082212401,103,1.548450531790853,124,0.7526422019061395,137
ank_13_17,2.40932319308119,48,2.89754722660567,56,0.9021357849471844,75,2.6587929350309962,55,1.6198997711621543,77
ank_13_21,2.361124845412062,56,3.6052529658931536,49,2.677202747285039,63,3.3802693868879876,54,2.3953374624950303,79
ank_13_29,2.4747231628745565,44,3.4104734271400985,47,0.9407583189018952,47,3.4315286746260534,38,2.127518549283019,66
ank_13_34,2.6576811136475333,21,4.6489632539235615,30,2.7516180123000473,37,4.949766596404392,25,2.9545498148486944,38
ank_13_6,1.8831103007537435,72,0.7298286378120551,95,0.5416797537655897,176,0.8167562403099843,119,0.49707873683667025,142
ank_14_33,3.023045039824054,24,0.7600470508718689,46,0.8398754563665607,55,2.15350697172716,29,0.8483334386126071,63
ank_14_9,2.641791696683742,60,1.1518192102240548,78,0.6267303229412986,90,1.2767578564387259,86,1.1954120374119679,116
ank_15_22,3.388774697360242,47,3.0366031233715987,66,1.056482630009836,61,2.0677009283241037,47,1.8098368802938374,91
ank_15_41,3.6136167013673552,30,3.80685269210277,38,1.5620462692398362,46,3.4289756672617013,26,2.0741977767724973,47
ank_15_6,2.5788618794043954,58,1.5130147054478125,100,0.5221809995048452,173,1.0903516689805839,93,0.5947542084965994,130
ank_16_36,3.8246085668434584,11,5.611390992190341,21,4.083638931679456,20,3.798773726722296,11,2.5477123106454895,27
ank_16_9,2.458009300731516,38,1.4139972456896794,71,0.5395132610135107,95,1.611695998125286,77,0.8294452695529231,104
ank_17_17,3.2964406701328497,62,3.8110985438266773,43,2.0727884556975056,55,3.2924655667094602,53,2.667804463385983,59
ank_17_19,2.732016847994027,55,2.905242688076657,71,1.4560569467963953,70,2.7797582288503553,62,1.9283613329108862,71
ank_17_22,4.044052899922436,41,2.516206461038846,45,2.434898441158818,43,2.9702576332811597,48,2.597801887690699,70
ank_17_31,2.5965451202702488,61,0.5512077036295591,124,0.47642473855311296,175,0.9889100319870238,131,0.5540629373560193,198
ank_17_32,3.0338922631839655,41,2.5007723814059406,41,1.280202327093992,66,2.445299209809667,37,1.578639473921334,62
ank_18_16,3.662567148824515,46,3.0647234443023077,55,1.7306846186243057,68,2.0546459456042983,49,1.577782995343882,93
ank_18_27,2.731841450892978,37,3.395551788905597,45,2.3221200571595526,56,2.1165361697845766,44,2.203028681604007,73
ank_18_29,2.108913983042069,56,0.9816708769676169,71,0.6991046091784732,102,1.3144130598339507,88,0.8335756462410187,96
ank_18_37,1.3963166307531871,33,0.8502676949778184,63,0.6632184492038751,70,0.8785487935763215,39,0.7352700501716134,62
ank_18_39,1.7130964755298188,56,0.6030265478802566,53,0.43298729440344796,81,0.5269240952544556,54,0.43939342090427636,89
ank_18_7,2.5973855611610084,54,1.4136461182067597,77,0.9150846020306761,121,1.8286094842300615,69,0.871015304882945,121
ank_19_15,2.79484842385336,51,1.4976113587428785,67,0.8336953796080607,101,1.5500109600916736,53,0.9755984876188659,114
ank_19_33,4.31472540924909,19,2.648536794812268,23,3.2335818829227856,32,4.525666788000207,22,3.865825999806366,23
ank_19_6,2.617815815166602,60,2.662988007827247,73,1.8396089156985358,88,2.9127849282663663,71,3.2054091810431897,88
ank_19_9,2.625465191897572,32,1.8795277011201583,52,1.2171013431880895,70,1.541257872502479,44,1.5494069344354084,73
ank_1_34,3.473055132023447,26,1.147617904571016,53,1.4786101169680375,70,2.8631790876707557,56,0.8974235001163636,67
ank_20_10,2.3238447686911368,42,0.4442705117854407,90,0.41608575612771925,176,0.6728311151166971,111,0.3715056955989743,166
ank_20_19,3.339545118262882,43,3.982556596678787,41,2.83072188925919,43,2.431222412922795,49,3.165437721080233,73
ank_20_37,1.0153386685246166,105,0.5504157158865666,148,0.5564169935783541,199,0.561277451741961,122,0.4996171811582796,202
ank_20_6,2.953198259465808,53,3.3827066616459422,54,2.4506240471395078,89,2.3555015264869317,87,2.426920526296422,105
ank_22_10,1.9163009480003148,79,0.9272866427712375,125,0.4855654393991521,138,0.8526561877560078,105,0.6909315036106507,146
ank_22_16,3.183092814088014,51,3.6752399608681334,41,1.9889612749062417,42,3.141845938169104,43,1.4711674997220159,78
